# Plataforma: Boya CIDMAR-2
# Tipo: Boya Oceanográfica
# Periodo: 2026-03-01 / 2026-03-31
# Generado: 2026-05-07 14:51:22 UTC
# Timestamps: 4464  Variables: 7
# Separador: TAB  |  Valor ausente: NaN
timestamp	Altura de Olas[m]	Batería[V]	Dirección de la corriente[°]	Dirección de Olas[°]	Periodo de Olas[s]	Radiación PAR[µmol/m2/s]	Velocidad de la corriente[m/s]
2026-03-01 03:20:00	0.33	12.88	118.0	218.0	3.78	0.0	0.0
2026-03-01 03:30:00	0.48	12.88	125.0	189.0	4.69	0.0	0.0
2026-03-01 03:40:00	0.48	12.85	124.0	213.0	6.2	0.0	0.0
2026-03-01 03:50:00	0.44	12.85	123.0	188.0	5.29	0.0	0.0
2026-03-01 04:00:00	0.47	12.85	116.0	193.0	7.41	0.0	0.0
2026-03-01 04:10:00	0.76	12.8	119.0	194.0	12.39	0.0	0.0
2026-03-01 04:20:00	0.59	12.83	116.0	179.0	8.16	0.0	0.0
2026-03-01 04:30:00	0.47	12.83	125.0	167.0	7.1	0.0	0.0
2026-03-01 04:40:00	0.53	12.79	108.0	184.0	8.16	0.0	0.0
2026-03-01 04:50:00	0.45	12.82	114.0	170.0	8.62	0.0	0.0
2026-03-01 05:00:00	0.56	12.82	135.0	195.0	9.52	0.0	0.0
2026-03-01 05:10:00	0.54	12.79	125.0	55.0	7.25	0.0	0.0
2026-03-01 05:20:00	0.53	12.82	186.0	243.0	7.1	0.0	0.0
2026-03-01 05:30:00	0.38	12.82	223.0	230.0	7.41	0.0	0.0
2026-03-01 05:40:00	0.45	12.79	186.0	243.0	6.8	0.0	0.0
2026-03-01 05:50:00	0.53	12.8	145.0	59.0	9.22	0.0	0.0
2026-03-01 06:00:00	0.45	12.79	114.0	355.0	9.52	0.0	0.0
2026-03-01 06:10:00	0.44	12.71	92.0	314.0	8.46	0.0	0.0
2026-03-01 06:20:00	0.38	12.79	98.0	153.0	6.95	0.0	0.0
2026-03-01 06:30:00	0.39	12.77	118.0	229.0	7.86	0.0	0.0
2026-03-01 06:40:00	0.5	12.74	67.0	201.0	10.13	0.0	0.0
2026-03-01 06:50:00	0.59	12.77	360.0	140.0	11.79	0.0	0.0
2026-03-01 07:00:00	0.51	12.76	65.0	322.0	10.13	0.0	0.0
2026-03-01 07:10:00	0.38	12.74	48.0	108.0	7.86	0.0	0.0
2026-03-01 07:20:00	0.35	12.76	72.0	262.0	7.25	0.0	0.0
2026-03-01 07:30:00	0.35	12.76	54.0	108.0	7.41	0.0	0.0
2026-03-01 07:40:00	0.45	12.74	101.0	132.0	10.43	4.0	0.0
2026-03-01 07:50:00	0.3	12.76	97.0	190.0	8.31	10.0	0.0
2026-03-01 08:00:00	0.41	12.77	101.0	340.0	7.71	10.0	0.0
2026-03-01 08:10:00	0.3	12.76	93.0	198.0	7.56	31.0	0.0
2026-03-01 08:20:00	0.35	12.8	88.0	360.0	7.71	58.0	0.0
2026-03-01 08:30:00	0.36	12.83	91.0	132.0	8.16	58.0	0.0
2026-03-01 08:40:00	0.5	12.82	95.0	184.0	10.28	64.0	0.0
2026-03-01 08:50:00	0.36	12.86	101.0	156.0	8.62	80.0	0.0
2026-03-01 09:00:00	0.39	12.94	84.0	6.0	11.18	199.0	0.0
2026-03-01 09:10:00	0.29	12.97	81.0	216.0	9.98	166.0	0.0
2026-03-01 09:20:00	0.32	13.04	82.0	329.0	8.31	226.0	0.0
2026-03-01 09:30:00	0.42	13.13	81.0	168.0	10.13	253.0	0.0
2026-03-01 09:40:00	0.36	13.2	83.0	288.0	8.46	258.0	0.0
2026-03-01 09:50:00	0.47	13.26	88.0	359.0	11.34	220.0	0.0
2026-03-01 10:00:00	0.38	13.29	88.0	202.0	12.24	242.0	0.0
2026-03-01 10:10:00	0.36	13.36	86.0	338.0	10.58	366.0	0.0
2026-03-01 10:20:00	0.36	13.5	95.0	196.0	12.39	485.0	0.0
2026-03-01 10:30:00	0.36	13.56	83.0	338.0	8.62	436.0	0.0
2026-03-01 10:40:00	0.44	13.6	80.0	353.0	9.98	496.0	0.0
2026-03-01 10:50:00	0.44	13.74	92.0	208.0	10.58	636.0	0.0
2026-03-01 11:00:00	0.39	13.81	95.0	307.0	8.92	652.0	0.0
2026-03-01 11:10:00	0.42	13.92	107.0	321.0	8.01	744.0	0.0
2026-03-01 11:20:00	0.42	13.98	104.0	331.0	7.71	712.0	0.0
2026-03-01 11:30:00	0.32	14.12	118.0	298.0	7.41	733.0	0.0
2026-03-01 11:40:00	0.41	14.21	107.0	299.0	10.28	895.0	0.0
2026-03-01 11:50:00	0.57	14.21	115.0	359.0	13.91	1068.0	0.0
2026-03-01 12:00:00	0.29	14.21	124.0	45.0	10.43	944.0	0.0
2026-03-01 12:10:00	0.35	14.18	124.0	33.0	8.31	922.0	0.0
2026-03-01 12:20:00	0.33	14.19	138.0	39.0	8.31	912.0	0.0
2026-03-01 12:30:00	0.24	14.19	145.0	44.0	6.65	912.0	0.0
2026-03-01 12:40:00	0.5	14.16	128.0	211.0	6.95	593.0	0.0
2026-03-01 12:50:00	0.42	14.18	136.0	61.0	7.71	669.0	0.0
2026-03-01 13:00:00	0.33	14.18	151.0	38.0	6.8	814.0	0.0
2026-03-01 13:10:00	0.29	14.16	182.0	140.0	7.1	955.0	0.0
2026-03-01 13:20:00	0.33	14.18	165.0	44.0	6.2	966.0	0.0
2026-03-01 13:30:00	0.38	14.18	211.0	95.0	8.62	971.0	0.0
2026-03-01 13:40:00	0.36	14.16	166.0	64.0	8.01	939.0	0.0
2026-03-01 13:50:00	0.42	14.18	150.0	91.0	8.31	885.0	0.0
2026-03-01 14:00:00	0.39	14.18	152.0	64.0	7.56	874.0	0.0
2026-03-01 14:10:00	0.32	14.16	159.0	69.0	3.02	885.0	0.0
2026-03-01 14:20:00	0.29	14.18	153.0	76.0	4.23	1198.0	0.0
2026-03-01 14:30:00	0.44	14.18	152.0	67.0	4.38	1171.0	0.0
2026-03-01 14:40:00	0.39	14.16	151.0	27.0	4.08	1133.0	0.0
2026-03-01 14:50:00	0.39	14.16	163.0	41.0	6.5	1036.0	0.0
2026-03-01 15:00:00	0.38	14.18	150.0	13.0	5.89	771.0	0.0
2026-03-01 15:10:00	0.71	14.16	153.0	46.0	6.5	712.0	0.0
2026-03-01 15:20:00	0.41	14.18	126.0	30.0	5.44	701.0	0.0
2026-03-01 15:30:00	0.44	14.18	133.0	223.0	6.05	733.0	0.0
2026-03-01 15:40:00	0.48	14.15	120.0	36.0	4.23	739.0	0.0
2026-03-01 15:50:00	0.5	14.19	100.0	57.0	4.53	663.0	0.0
2026-03-01 16:00:00	0.79	14.19	133.0	15.0	4.53	728.0	0.0
2026-03-01 16:10:00	0.5	14.16	116.0	9.0	6.2	625.0	0.0
2026-03-01 16:20:00	0.57	14.18	136.0	21.0	6.95	490.0	0.0
2026-03-01 16:30:00	0.56	14.1	105.0	59.0	5.29	355.0	0.0
2026-03-01 16:40:00	0.53	13.99	122.0	337.0	5.29	328.0	0.0
2026-03-01 16:50:00	0.62	13.98	111.0	1.0	6.5	312.0	0.0
2026-03-01 17:00:00	0.51	13.98	126.0	46.0	6.5	393.0	0.0
2026-03-01 17:10:00	0.44	13.99	110.0	205.0	4.23	382.0	0.0
2026-03-01 17:20:00	0.44	14.01	141.0	320.0	4.08	355.0	0.0
2026-03-01 17:30:00	0.53	14.05	96.0	3.0	5.14	415.0	0.0
2026-03-01 17:40:00	0.45	14.02	101.0	328.0	3.63	382.0	0.0
2026-03-01 17:50:00	0.76	14.05	124.0	27.0	7.41	377.0	0.0
2026-03-01 18:00:00	0.74	14.22	103.0	326.0	4.84	723.0	0.0
2026-03-01 18:10:00	0.67	14.19	113.0	357.0	4.99	609.0	0.0
2026-03-01 18:20:00	0.74	14.13	103.0	3.0	5.74	372.0	0.0
2026-03-01 18:30:00	0.57	13.95	118.0	20.0	4.08	91.0	0.0
2026-03-01 18:40:00	0.76	13.77	105.0	337.0	5.59	26.0	0.0
2026-03-01 18:50:00	0.73	13.69	107.0	348.0	5.14	31.0	0.0
2026-03-01 19:00:00	0.5	13.65	96.0	286.0	4.08	75.0	0.0
2026-03-01 19:10:00	0.83	13.96	91.0	313.0	6.05	312.0	0.0
2026-03-01 19:20:00	0.91	13.92	118.0	360.0	5.44	274.0	0.0
2026-03-01 19:30:00	0.59	13.96	102.0	5.0	4.53	96.0	0.0
2026-03-01 19:40:00	0.77	13.92	92.0	324.0	6.95	91.0	0.0
2026-03-01 19:50:00	0.86	13.87	97.0	339.0	5.74	58.0	0.0
2026-03-01 20:00:00	0.82	13.81	91.0	325.0	4.38	31.0	0.0
2026-03-01 20:10:00	0.62	13.68	97.0	351.0	7.1	10.0	0.0
2026-03-01 20:20:00	0.62	13.6	92.0	298.0	5.44	0.0	0.0
2026-03-01 20:30:00	0.8	13.51	95.0	326.0	5.89	0.0	0.0
2026-03-01 20:40:00	1.0	13.41	95.0	322.0	7.1	0.0	0.0
2026-03-01 20:50:00	0.97	13.36	94.0	350.0	7.71	0.0	0.0
2026-03-01 21:00:00	1.01	13.29	102.0	295.0	7.25	0.0	0.0
2026-03-01 21:10:00	1.28	13.21	94.0	329.0	8.46	0.0	0.0
2026-03-01 21:20:00	0.97	13.16	99.0	312.0	6.95	0.0	0.0
2026-03-01 21:30:00	0.95	13.12	97.0	305.0	7.86	0.0	0.0
2026-03-01 21:40:00	1.15	13.04	98.0	299.0	8.46	0.0	0.0
2026-03-01 21:50:00	0.94	13.03	94.0	306.0	7.41	0.0	0.0
2026-03-01 22:00:00	0.98	13.0	98.0	303.0	8.16	0.0	0.0
2026-03-01 22:10:00	1.12	12.94	106.0	327.0	7.86	0.0	0.0
2026-03-01 22:20:00	0.89	12.94	84.0	299.0	7.41	0.0	0.0
2026-03-01 22:30:00	1.06	12.94	84.0	287.0	7.71	0.0	0.0
2026-03-01 22:40:00	1.13	12.89	67.0	260.0	8.16	0.0	0.0
2026-03-01 22:50:00	0.68	12.92	60.0	242.0	7.86	0.0	0.0
2026-03-01 23:00:00	0.8	12.91	55.0	188.0	6.65	0.0	0.0
2026-03-01 23:10:00	0.89	12.89	44.0	205.0	5.44	0.0	0.0
2026-03-01 23:20:00	0.79	12.91	58.0	139.0	5.29	0.0	0.0
2026-03-01 23:30:00	0.97	12.92	63.0	330.0	5.59	0.0	0.0
2026-03-01 23:40:00	0.73	12.89	46.0	342.0	5.89	0.0	0.0
2026-03-01 23:50:00	0.76	12.92	40.0	311.0	5.29	0.0	0.0
2026-03-02 00:00:00	1.01	12.92	56.0	304.0	7.1	0.0	0.0
2026-03-02 00:10:00	0.92	12.89	37.0	225.0	7.41	0.0	0.0
2026-03-02 00:20:00	0.94	12.92	45.0	350.0	5.14	0.0	0.0
2026-03-02 00:30:00	0.79	12.92	32.0	289.0	4.99	0.0	0.0
2026-03-02 00:40:00	0.79	12.91	36.0	281.0	7.1	0.0	0.0
2026-03-02 00:50:00	0.53	12.92	39.0	303.0	4.84	0.0	0.0
2026-03-02 01:00:00	0.79	12.92	40.0	283.0	5.29	0.0	0.0
2026-03-02 01:10:00	0.6	12.91	40.0	278.0	4.84	0.0	0.0
2026-03-02 01:20:00	0.88	12.92	21.0	297.0	5.89	0.0	0.0
2026-03-02 01:30:00	0.57	12.92	38.0	305.0	4.69	0.0	0.0
2026-03-02 01:40:00	0.67	12.88	27.0	269.0	4.38	0.0	0.0
2026-03-02 01:50:00	0.56	12.92	52.0	289.0	4.53	0.0	0.0
2026-03-02 02:00:00	0.67	12.92	21.0	263.0	4.53	0.0	0.0
2026-03-02 02:10:00	0.57	12.89	28.0	310.0	4.69	0.0	0.0
2026-03-02 02:20:00	0.8	12.92	201.0	297.0	4.38	0.0	0.0
2026-03-02 02:30:00	0.54	12.91	184.0	271.0	4.53	0.0	0.0
2026-03-02 02:40:00	0.62	12.89	200.0	272.0	4.99	0.0	0.0
2026-03-02 02:50:00	0.54	12.91	174.0	248.0	4.99	0.0	0.0
2026-03-02 03:00:00	0.51	12.91	176.0	230.0	4.53	0.0	0.0
2026-03-02 03:10:00	0.47	12.88	206.0	244.0	4.53	0.0	0.0
2026-03-02 03:20:00	0.5	12.91	188.0	218.0	4.38	0.0	0.0
2026-03-02 03:30:00	0.57	12.91	178.0	260.0	5.59	0.0	0.0
2026-03-02 03:40:00	0.51	12.88	192.0	224.0	5.14	0.0	0.0
2026-03-02 03:50:00	0.6	12.89	198.0	214.0	5.29	0.0	0.0
2026-03-02 04:00:00	0.57	12.89	207.0	212.0	4.38	0.0	0.0
2026-03-02 04:10:00	0.45	12.86	173.0	232.0	4.23	0.0	0.0
2026-03-02 04:20:00	0.59	12.89	180.0	188.0	5.14	0.0	0.0
2026-03-02 04:30:00	0.51	12.89	194.0	249.0	4.38	0.0	0.0
2026-03-02 04:40:00	0.51	12.86	187.0	191.0	4.69	0.0	0.0
2026-03-02 04:50:00	0.71	12.88	46.0	59.0	5.14	0.0	0.0
2026-03-02 05:00:00	0.74	12.88	33.0	282.0	4.69	0.0	0.0
2026-03-02 05:10:00	0.57	12.73	45.0	247.0	4.84	0.0	0.0
2026-03-02 05:20:00	0.68	12.88	44.0	274.0	5.59	0.0	0.0
2026-03-02 05:30:00	0.56	12.86	47.0	320.0	5.44	0.0	0.0
2026-03-02 05:40:00	0.71	12.85	46.0	286.0	4.69	0.0	0.0
2026-03-02 05:50:00	0.59	12.86	41.0	312.0	4.84	0.0	0.0
2026-03-02 06:00:00	0.85	12.86	34.0	276.0	5.14	0.0	0.0
2026-03-02 06:10:00	0.86	12.82	35.0	321.0	5.44	0.0	0.0
2026-03-02 06:20:00	0.42	12.85	60.0	320.0	4.53	0.0	0.0
2026-03-02 06:30:00	0.86	12.85	54.0	294.0	4.99	0.0	0.0
2026-03-02 06:40:00	0.77	12.82	64.0	252.0	5.29	0.0	0.0
2026-03-02 06:50:00	0.76	12.83	40.0	297.0	4.99	0.0	0.0
2026-03-02 07:00:00	0.94	12.83	45.0	340.0	5.44	0.0	0.0
2026-03-02 07:10:00	0.79	12.82	56.0	291.0	4.99	4.0	0.0
2026-03-02 07:20:00	0.47	12.86	59.0	147.0	4.38	15.0	0.0
2026-03-02 07:30:00	0.41	12.86	61.0	297.0	3.93	37.0	0.0
2026-03-02 07:40:00	0.35	13.1	67.0	89.0	4.69	145.0	0.0
2026-03-02 07:50:00	0.3	13.66	125.0	8.0	5.29	204.0	0.0
2026-03-02 08:00:00	0.24	14.02	95.0	334.0	4.38	318.0	0.0
2026-03-02 08:10:00	0.33	14.28	59.0	287.0	4.23	420.0	0.0
2026-03-02 08:20:00	0.36	14.28	55.0	328.0	3.93	517.0	0.0
2026-03-02 08:30:00	0.44	14.27	58.0	328.0	3.93	517.0	0.0
2026-03-02 08:40:00	0.57	14.22	55.0	289.0	4.08	755.0	0.0
2026-03-02 08:50:00	0.63	14.25	50.0	288.0	4.38	755.0	0.0
2026-03-02 09:00:00	0.6	14.24	49.0	303.0	4.23	706.0	0.0
2026-03-02 09:10:00	0.63	14.22	73.0	317.0	4.99	1122.0	0.0
2026-03-02 09:20:00	0.62	14.24	40.0	327.0	4.69	1101.0	0.0
2026-03-02 09:30:00	0.6	14.24	43.0	285.0	4.84	766.0	0.0
2026-03-02 09:40:00	0.57	14.22	55.0	310.0	4.84	1144.0	0.0
2026-03-02 09:50:00	0.6	14.24	56.0	323.0	4.53	1473.0	0.0
2026-03-02 10:00:00	0.65	14.24	44.0	324.0	4.08	1409.0	0.0
2026-03-02 10:10:00	0.53	14.18	50.0	325.0	4.08	1522.0	0.0
2026-03-02 10:20:00	0.57	14.22	38.0	317.0	4.84	604.0	0.0
2026-03-02 10:30:00	0.47	14.22	56.0	304.0	4.84	955.0	0.0
2026-03-02 10:40:00	0.5	14.21	36.0	323.0	4.38	895.0	0.0
2026-03-02 10:50:00	0.48	14.22	26.0	314.0	4.23	771.0	0.0
2026-03-02 11:00:00	0.48	14.24	37.0	346.0	4.69	820.0	0.0
2026-03-02 11:10:00	0.51	14.21	39.0	323.0	4.08	717.0	0.0
2026-03-02 11:20:00	0.6	14.22	34.0	284.0	4.53	1214.0	0.0
2026-03-02 11:30:00	0.54	14.22	26.0	317.0	4.84	1295.0	0.0
2026-03-02 11:40:00	0.62	14.21	26.0	288.0	4.69	1149.0	0.0
2026-03-02 11:50:00	0.62	14.22	29.0	288.0	4.53	1344.0	0.0
2026-03-02 12:00:00	0.7	14.22	21.0	313.0	4.84	1959.0	0.0
2026-03-02 12:10:00	0.41	14.21	21.0	292.0	4.23	1749.0	0.0
2026-03-02 12:20:00	0.65	14.21	13.0	277.0	4.69	2181.0	0.0
2026-03-02 12:30:00	0.53	14.21	7.0	277.0	4.53	2030.0	0.0
2026-03-02 12:40:00	0.65	14.18	27.0	286.0	4.38	1625.0	0.0
2026-03-02 12:50:00	0.67	14.19	36.0	280.0	4.69	1981.0	0.0
2026-03-02 13:00:00	0.54	14.19	16.0	279.0	3.93	1841.0	0.0
2026-03-02 13:10:00	0.68	14.18	2.0	267.0	4.99	1959.0	0.0
2026-03-02 13:20:00	0.56	14.19	351.0	254.0	4.84	1841.0	0.0
2026-03-02 13:30:00	0.79	14.19	12.0	284.0	4.69	1873.0	0.0
2026-03-02 13:40:00	0.48	14.16	9.0	240.0	4.53	1900.0	0.0
2026-03-02 13:50:00	0.54	14.18	341.0	229.0	5.44	1873.0	0.0
2026-03-02 14:00:00	0.45	14.16	344.0	262.0	4.53	1895.0	0.0
2026-03-02 14:10:00	0.53	14.15	357.0	262.0	4.38	1889.0	0.0
2026-03-02 14:20:00	0.45	14.16	4.0	238.0	4.53	1878.0	0.0
2026-03-02 14:30:00	0.51	14.16	1.0	261.0	5.14	1787.0	0.0
2026-03-02 14:40:00	0.73	14.13	356.0	242.0	4.38	1646.0	0.0
2026-03-02 14:50:00	0.59	14.15	353.0	239.0	5.14	1770.0	0.0
2026-03-02 15:00:00	0.57	14.15	358.0	228.0	4.84	1932.0	0.0
2026-03-02 15:10:00	0.67	14.12	341.0	246.0	4.84	1781.0	0.0
2026-03-02 15:20:00	0.47	14.13	344.0	222.0	4.69	1711.0	0.0
2026-03-02 15:30:00	0.62	14.13	334.0	262.0	4.23	1711.0	0.0
2026-03-02 15:40:00	0.59	14.12	337.0	218.0	4.08	1511.0	0.0
2026-03-02 15:50:00	0.54	14.12	336.0	240.0	4.69	1430.0	0.0
2026-03-02 16:00:00	0.68	14.12	324.0	186.0	4.84	1571.0	0.0
2026-03-02 16:10:00	0.71	14.1	340.0	227.0	4.84	1646.0	0.0
2026-03-02 16:20:00	0.44	14.1	335.0	220.0	4.53	274.0	0.0
2026-03-02 16:30:00	0.62	14.12	333.0	206.0	4.23	1398.0	0.0
2026-03-02 16:40:00	0.56	14.1	323.0	216.0	4.23	1430.0	0.0
2026-03-02 16:50:00	0.57	14.1	327.0	248.0	4.69	1382.0	0.0
2026-03-02 17:00:00	0.51	14.1	323.0	229.0	4.84	1225.0	0.0
2026-03-02 17:10:00	0.71	14.08	318.0	218.0	4.38	1128.0	0.0
2026-03-02 17:20:00	0.62	14.1	336.0	91.0	4.99	1176.0	0.0
2026-03-02 17:30:00	0.63	14.1	344.0	222.0	4.84	1230.0	0.0
2026-03-02 17:40:00	0.59	14.08	347.0	235.0	4.84	831.0	0.0
2026-03-02 17:50:00	0.59	14.1	314.0	223.0	4.38	723.0	0.0
2026-03-02 18:00:00	0.6	14.1	331.0	268.0	4.69	609.0	0.0
2026-03-02 18:10:00	0.5	14.08	334.0	262.0	4.53	588.0	0.0
2026-03-02 18:20:00	0.57	14.1	351.0	250.0	4.69	415.0	0.0
2026-03-02 18:30:00	0.48	14.1	335.0	249.0	4.84	604.0	0.0
2026-03-02 18:40:00	0.56	14.08	344.0	252.0	4.38	237.0	0.0
2026-03-02 18:50:00	0.53	14.1	350.0	247.0	4.84	361.0	0.0
2026-03-02 19:00:00	0.47	14.1	349.0	253.0	4.99	312.0	0.0
2026-03-02 19:10:00	0.56	13.93	354.0	284.0	4.23	96.0	0.0
2026-03-02 19:20:00	0.59	14.13	330.0	270.0	4.84	134.0	0.0
2026-03-02 19:30:00	0.51	14.13	356.0	252.0	4.69	102.0	0.0
2026-03-02 19:40:00	0.42	14.12	16.0	21.0	4.84	53.0	0.0
2026-03-02 19:50:00	0.59	14.13	357.0	314.0	5.29	42.0	0.0
2026-03-02 20:00:00	0.57	14.13	1.0	313.0	5.89	26.0	0.0
2026-03-02 20:10:00	0.51	13.86	5.0	290.0	5.14	10.0	0.0
2026-03-02 20:20:00	0.45	13.74	359.0	294.0	4.84	0.0	0.0
2026-03-02 20:30:00	0.35	13.63	3.0	264.0	3.78	0.0	0.0
2026-03-02 20:40:00	0.45	13.53	11.0	295.0	4.84	0.0	0.0
2026-03-02 20:50:00	0.41	13.47	23.0	318.0	4.53	0.0	0.0
2026-03-02 21:00:00	0.39	13.39	23.0	5.0	6.35	0.0	0.0
2026-03-02 21:10:00	0.41	13.3	17.0	291.0	4.38	0.0	0.0
2026-03-02 21:20:00	0.44	13.26	5.0	307.0	4.84	0.0	0.0
2026-03-02 21:30:00	0.51	13.2	4.0	324.0	6.05	0.0	0.0
2026-03-02 21:40:00	0.39	13.1	15.0	309.0	4.23	0.0	0.0
2026-03-02 21:50:00	0.44	13.09	17.0	336.0	4.69	0.0	0.0
2026-03-02 22:00:00	0.51	13.04	42.0	319.0	4.53	0.0	0.0
2026-03-02 22:10:00	0.44	12.97	25.0	38.0	5.59	0.0	0.0
2026-03-02 22:20:00	0.48	12.95	36.0	318.0	4.84	0.0	0.0
2026-03-02 22:30:00	0.47	12.92	18.0	313.0	5.29	0.0	0.0
2026-03-02 22:40:00	0.74	12.89	32.0	277.0	5.74	0.0	0.0
2026-03-02 22:50:00	0.5	12.91	39.0	314.0	4.08	0.0	0.0
2026-03-02 23:00:00	0.57	12.91	13.0	279.0	5.14	0.0	0.0
2026-03-02 23:10:00	0.48	12.88	1.0	279.0	4.84	0.0	0.0
2026-03-02 23:20:00	0.57	12.91	27.0	292.0	4.53	0.0	0.0
2026-03-02 23:30:00	0.47	12.92	20.0	305.0	4.23	0.0	0.0
2026-03-02 23:40:00	0.42	12.91	16.0	315.0	4.38	0.0	0.0
2026-03-02 23:50:00	0.6	12.94	13.0	289.0	5.14	0.0	0.0
2026-03-03 00:00:00	0.73	12.94	1.0	275.0	5.14	0.0	0.0
2026-03-03 00:10:00	0.59	12.91	1.0	252.0	5.59	0.0	0.0
2026-03-03 00:20:00	0.62	12.94	155.0	260.0	4.69	0.0	0.0
2026-03-03 00:30:00	0.51	12.94	20.0	284.0	5.44	0.0	0.0
2026-03-03 00:40:00	0.68	12.91	14.0	308.0	4.99	0.0	0.0
2026-03-03 00:50:00	0.42	12.94	37.0	285.0	4.99	0.0	0.0
2026-03-03 01:00:00	0.51	12.94	4.0	299.0	4.53	0.0	0.0
2026-03-03 01:10:00	0.56	12.91	24.0	272.0	6.05	0.0	0.0
2026-03-03 01:20:00	0.5	12.94	356.0	263.0	4.23	0.0	0.0
2026-03-03 01:30:00	0.56	12.94	6.0	255.0	4.53	0.0	0.0
2026-03-03 01:40:00	0.54	12.91	354.0	270.0	4.84	0.0	0.0
2026-03-03 01:50:00	0.57	12.92	355.0	266.0	4.53	0.0	0.0
2026-03-03 02:00:00	0.56	12.92	3.0	264.0	5.29	0.0	0.0
2026-03-03 02:10:00	0.57	12.91	347.0	262.0	4.38	0.0	0.0
2026-03-03 02:20:00	0.45	12.92	340.0	258.0	5.44	0.0	0.0
2026-03-03 02:30:00	0.45	12.92	348.0	256.0	5.44	0.0	0.0
2026-03-03 02:40:00	0.45	12.89	340.0	242.0	4.84	0.0	0.0
2026-03-03 02:50:00	0.65	12.91	319.0	208.0	5.29	0.0	0.0
2026-03-03 03:00:00	0.47	12.91	316.0	240.0	4.99	0.0	0.0
2026-03-03 03:10:00	0.51	12.89	327.0	231.0	5.14	0.0	0.0
2026-03-03 03:20:00	0.47	12.91	335.0	223.0	3.93	0.0	0.0
2026-03-03 03:30:00	0.57	12.91	342.0	267.0	4.23	0.0	0.0
2026-03-03 03:40:00	0.5	12.88	339.0	232.0	4.23	0.0	0.0
2026-03-03 03:50:00	0.53	12.89	343.0	230.0	4.08	0.0	0.0
2026-03-03 04:00:00	0.63	12.89	336.0	255.0	4.53	0.0	0.0
2026-03-03 04:10:00	0.63	12.86	346.0	248.0	4.23	0.0	0.0
2026-03-03 04:20:00	0.79	12.89	342.0	234.0	4.53	0.0	0.0
2026-03-03 04:30:00	0.48	12.89	354.0	249.0	4.23	0.0	0.0
2026-03-03 04:40:00	0.7	12.86	337.0	249.0	5.14	0.0	0.0
2026-03-03 04:50:00	0.71	12.88	346.0	209.0	4.38	0.0	0.0
2026-03-03 05:00:00	0.53	12.88	5.0	239.0	4.08	0.0	0.0
2026-03-03 05:10:00	0.63	12.85	350.0	190.0	4.53	0.0	0.0
2026-03-03 05:20:00	0.7	12.86	0.0	322.0	4.38	0.0	0.0
2026-03-03 05:30:00	0.57	12.86	1.0	195.0	4.53	0.0	0.0
2026-03-03 05:40:00	0.85	12.83	22.0	288.0	4.84	0.0	0.0
2026-03-03 05:50:00	0.86	12.86	5.0	286.0	5.89	0.0	0.0
2026-03-03 06:00:00	0.6	12.85	81.0	276.0	5.29	0.0	0.0
2026-03-03 06:10:00	0.73	12.82	158.0	261.0	4.84	0.0	0.0
2026-03-03 06:20:00	0.63	12.85	353.0	299.0	4.84	0.0	0.0
2026-03-03 06:30:00	0.7	12.83	9.0	274.0	5.14	0.0	0.0
2026-03-03 06:40:00	0.48	12.8	13.0	274.0	3.93	0.0	0.0
