# Plataforma: Boya CIDMAR-2
# Tipo: Boya Oceanográfica
# Periodo: 2026-01-01 / 2026-01-31
# Generado: 2026-05-07 14:51:15 UTC
# Timestamps: 4464  Variables: 7
# Separador: TAB  |  Valor ausente: NaN
timestamp	Altura de Olas[m]	Batería[V]	Dirección de la corriente[°]	Dirección de Olas[°]	Periodo de Olas[s]	Radiación PAR[µmol/m2/s]	Velocidad de la corriente[m/s]
2026-01-01 08:20:00	0.71	14.24	277.0	196.0	6.8	723.0	0.0
2026-01-01 08:30:00	0.76	14.24	263.0	132.0	6.35	755.0	0.0
2026-01-01 08:40:00	0.91	14.21	257.0	129.0	5.89	809.0	0.0
2026-01-01 08:50:00	1.0	14.22	254.0	152.0	6.8	1128.0	0.0
2026-01-01 09:00:00	1.13	14.22	250.0	153.0	6.95	906.0	0.0
2026-01-01 09:10:00	1.1	14.22	274.0	143.0	6.65	852.0	0.0
2026-01-01 09:20:00	1.19	14.25	238.0	144.0	6.95	1241.0	0.0
2026-01-01 09:30:00	1.21	14.25	251.0	139.0	7.56	1360.0	0.0
2026-01-01 09:40:00	1.16	14.24	259.0	168.0	7.56	1003.0	0.0
2026-01-01 09:50:00	1.44	14.25	79.0	114.0	8.77	1338.0	0.0
2026-01-01 10:00:00	1.09	14.25	63.0	65.0	5.59	1743.0	0.0
2026-01-01 10:10:00	1.03	14.24	73.0	176.0	5.89	1571.0	0.0
2026-01-01 10:20:00	1.24	14.25	60.0	122.0	7.1	1689.0	0.0
2026-01-01 10:30:00	0.86	14.25	50.0	53.0	6.8	1700.0	0.0
2026-01-01 10:40:00	1.07	14.24	68.0	170.0	6.5	1835.0	0.0
2026-01-01 10:50:00	1.24	14.27	52.0	124.0	6.35	1808.0	0.0
2026-01-01 11:00:00	0.56	14.27	37.0	0.0	4.38	1873.0	0.0
2026-01-01 11:10:00	1.24	14.25	67.0	129.0	6.8	1959.0	0.0
2026-01-01 11:20:00	1.25	14.27	63.0	131.0	6.95	2019.0	0.0
2026-01-01 11:30:00	1.18	14.27	48.0	147.0	7.25	1986.0	0.0
2026-01-01 11:40:00	1.16	14.25	54.0	94.0	6.8	1938.0	0.0
2026-01-01 11:50:00	0.92	14.28	50.0	104.0	6.8	2148.0	0.0
2026-01-01 12:00:00	1.06	14.27	49.0	139.0	7.56	2148.0	0.0
2026-01-01 12:10:00	1.13	14.25	53.0	118.0	7.86	2121.0	0.0
2026-01-01 12:20:00	1.03	14.28	48.0	67.0	5.89	2084.0	0.0
2026-01-01 12:30:00	1.07	14.28	40.0	115.0	7.41	2165.0	0.0
2026-01-01 12:40:00	1.09	14.27	48.0	91.0	7.56	2111.0	0.0
2026-01-01 12:50:00	1.21	14.27	51.0	141.0	9.98	2046.0	0.0
2026-01-01 13:00:00	1.1	14.25	48.0	100.0	8.46	2213.0	0.0
2026-01-01 13:10:00	1.09	14.24	55.0	96.0	8.01	2256.0	0.0
2026-01-01 13:20:00	1.22	14.25	64.0	132.0	9.22	2246.0	0.0
2026-01-01 13:30:00	1.21	14.25	63.0	109.0	9.07	2181.0	0.0
2026-01-01 13:40:00	1.06	14.24	62.0	145.0	7.1	2143.0	0.0
2026-01-01 13:50:00	1.1	14.27	44.0	129.0	7.56	2116.0	0.0
2026-01-01 14:00:00	1.04	14.24	240.0	98.0	7.56	2057.0	0.0
2026-01-01 14:10:00	1.24	14.19	166.0	68.0	9.07	2148.0	0.0
2026-01-01 14:20:00	1.12	14.24	75.0	115.0	9.07	2148.0	0.0
2026-01-01 14:30:00	1.13	14.21	188.0	101.0	8.16	2084.0	0.0
2026-01-01 14:40:00	1.09	14.22	321.0	72.0	9.07	2121.0	0.0
2026-01-01 14:50:00	1.01	14.24	338.0	29.0	7.25	1949.0	0.0
2026-01-01 15:00:00	1.18	14.22	249.0	2.0	8.01	2089.0	0.0
2026-01-01 15:10:00	0.85	14.21	304.0	223.0	7.25	2035.0	0.0
2026-01-01 15:20:00	0.95	14.22	340.0	173.0	8.01	2035.0	0.0
2026-01-01 15:30:00	1.13	14.22	303.0	6.0	9.67	2024.0	0.0
2026-01-01 15:40:00	1.12	14.21	312.0	311.0	8.77	2030.0	0.0
2026-01-01 15:50:00	1.09	14.22	305.0	282.0	7.41	1841.0	0.0
2026-01-01 16:00:00	0.82	14.22	291.0	319.0	7.71	2013.0	0.0
2026-01-01 16:10:00	1.24	14.21	267.0	210.0	8.16	1884.0	0.0
2026-01-01 16:20:00	1.42	14.22	297.0	346.0	11.03	1738.0	0.0
2026-01-01 16:30:00	1.13	14.22	258.0	164.0	9.52	1797.0	0.0
2026-01-01 16:40:00	1.13	14.21	286.0	125.0	8.01	1711.0	0.0
2026-01-01 16:50:00	1.09	14.22	284.0	33.0	9.67	1544.0	0.0
2026-01-01 17:00:00	1.01	14.21	281.0	279.0	7.41	1576.0	0.0
2026-01-01 17:10:00	1.16	14.19	285.0	249.0	9.07	1414.0	0.0
2026-01-01 17:20:00	0.98	14.21	287.0	288.0	9.07	1581.0	0.0
2026-01-01 17:30:00	1.24	14.21	277.0	238.0	9.82	1625.0	0.0
2026-01-01 17:40:00	1.03	14.19	276.0	120.0	7.56	1436.0	0.0
2026-01-01 17:50:00	0.94	14.19	286.0	326.0	7.56	1414.0	0.0
2026-01-01 18:00:00	0.7	14.19	270.0	318.0	7.1	1328.0	0.0
2026-01-01 18:10:00	1.04	14.16	274.0	323.0	8.62	1263.0	0.0
2026-01-01 18:20:00	0.62	14.18	278.0	323.0	8.62	879.0	0.0
2026-01-01 18:30:00	0.79	14.18	290.0	320.0	7.25	1214.0	0.0
2026-01-01 18:40:00	0.77	14.16	282.0	346.0	7.41	1203.0	0.0
2026-01-01 18:50:00	0.8	14.18	281.0	274.0	8.77	1020.0	0.0
2026-01-01 19:00:00	0.77	14.18	274.0	320.0	8.31	847.0	0.0
2026-01-01 19:10:00	0.67	14.16	279.0	292.0	8.01	798.0	0.0
2026-01-01 19:20:00	0.86	14.18	281.0	354.0	8.62	663.0	0.0
2026-01-01 19:30:00	0.91	14.18	275.0	357.0	8.46	696.0	0.0
2026-01-01 19:40:00	0.73	14.16	268.0	297.0	7.41	642.0	0.0
2026-01-01 19:50:00	0.86	14.18	267.0	274.0	9.22	598.0	0.0
2026-01-01 20:00:00	0.8	14.16	270.0	339.0	8.31	204.0	0.0
2026-01-01 20:10:00	0.89	14.16	265.0	295.0	9.22	291.0	0.0
2026-01-01 20:20:00	0.8	14.19	269.0	275.0	8.62	355.0	0.0
2026-01-01 20:30:00	0.91	14.19	277.0	322.0	8.77	328.0	0.0
2026-01-01 20:40:00	0.82	14.19	275.0	316.0	8.77	215.0	0.0
2026-01-01 20:50:00	0.74	14.21	260.0	316.0	8.01	134.0	0.0
2026-01-01 21:00:00	0.82	14.19	270.0	311.0	8.31	69.0	0.0
2026-01-01 21:10:00	0.71	13.95	273.0	273.0	7.1	31.0	0.0
2026-01-01 21:20:00	0.57	13.8	281.0	329.0	6.65	10.0	0.0
2026-01-01 21:30:00	0.57	13.68	277.0	329.0	5.14	0.0	0.0
2026-01-01 21:40:00	0.59	13.56	281.0	324.0	6.8	0.0	0.0
2026-01-01 21:50:00	0.53	13.51	274.0	285.0	4.38	0.0	0.0
2026-01-01 22:00:00	0.8	13.45	273.0	323.0	7.41	0.0	0.0
2026-01-01 22:10:00	0.83	13.36	275.0	326.0	8.77	0.0	0.0
2026-01-01 22:20:00	0.86	13.3	273.0	298.0	9.07	0.0	0.0
2026-01-01 22:30:00	0.62	13.24	296.0	353.0	6.2	0.0	0.0
2026-01-01 22:40:00	0.51	13.16	301.0	349.0	7.1	0.0	0.0
2026-01-01 22:50:00	0.63	13.12	299.0	332.0	4.69	0.0	0.0
2026-01-01 23:00:00	0.76	13.07	285.0	234.0	8.77	0.0	0.0
2026-01-01 23:10:00	0.92	13.0	318.0	360.0	11.79	0.0	0.0
2026-01-01 23:20:00	0.57	12.98	302.0	342.0	7.25	0.0	0.0
2026-01-01 23:30:00	0.76	12.94	324.0	24.0	4.08	0.0	0.0
2026-01-01 23:40:00	0.7	12.89	320.0	27.0	5.89	0.0	0.0
2026-01-01 23:50:00	0.86	12.91	333.0	0.0	6.95	0.0	0.0
2026-01-02 00:00:00	0.65	12.89	325.0	44.0	6.8	0.0	0.0
2026-01-02 00:10:00	0.77	12.86	332.0	41.0	5.74	0.0	0.0
2026-01-02 00:20:00	0.8	12.89	324.0	58.0	5.59	0.0	0.0
2026-01-02 00:30:00	0.89	12.89	314.0	28.0	6.05	0.0	0.0
2026-01-02 00:40:00	0.76	12.88	317.0	19.0	5.59	0.0	0.0
2026-01-02 00:50:00	0.63	12.91	153.0	42.0	6.35	0.0	0.0
2026-01-02 01:00:00	0.95	12.91	136.0	349.0	6.65	0.0	0.0
2026-01-02 01:10:00	1.45	12.89	137.0	232.0	9.07	0.0	0.0
2026-01-02 01:20:00	0.83	12.92	135.0	57.0	7.25	0.0	0.0
2026-01-02 01:30:00	1.01	12.92	150.0	54.0	8.16	0.0	0.0
2026-01-02 01:40:00	1.12	12.91	354.0	26.0	7.25	0.0	0.0
2026-01-02 01:50:00	1.16	12.92	134.0	55.0	7.56	0.0	0.0
2026-01-02 02:00:00	1.01	12.92	157.0	59.0	7.1	0.0	0.0
2026-01-02 02:10:00	1.24	12.89	128.0	59.0	7.41	0.0	0.0
2026-01-02 02:20:00	1.31	12.89	159.0	86.0	7.71	0.0	0.0
2026-01-02 02:30:00	1.1	12.89	178.0	58.0	8.16	0.0	0.0
2026-01-02 02:40:00	1.1	12.88	353.0	45.0	7.25	0.0	0.0
2026-01-02 02:50:00	1.27	12.91	349.0	54.0	7.86	0.0	0.0
2026-01-02 03:00:00	1.16	12.91	184.0	319.0	7.25	0.0	0.0
2026-01-02 03:10:00	1.3	12.88	178.0	335.0	7.71	0.0	0.0
2026-01-02 03:20:00	1.15	12.88	26.0	10.0	7.56	0.0	0.0
2026-01-02 03:30:00	1.35	12.88	168.0	9.0	9.22	0.0	0.0
2026-01-02 03:40:00	1.3	12.85	172.0	7.0	8.46	0.0	0.0
2026-01-02 03:50:00	1.3	12.88	311.0	40.0	8.01	0.0	0.0
2026-01-02 04:00:00	1.06	12.88	343.0	88.0	7.86	0.0	0.0
2026-01-02 04:10:00	1.38	12.85	332.0	71.0	8.46	0.0	0.0
2026-01-02 04:20:00	1.19	12.86	156.0	42.0	8.01	0.0	0.0
2026-01-02 04:30:00	0.94	12.86	169.0	8.0	7.41	0.0	0.0
2026-01-02 04:40:00	1.16	12.83	157.0	153.0	8.01	0.0	0.0
2026-01-02 04:50:00	1.1	12.85	120.0	38.0	7.56	0.0	0.0
2026-01-02 05:00:00	1.06	12.85	334.0	38.0	7.56	0.0	0.0
2026-01-02 05:10:00	1.18	12.79	200.0	344.0	7.41	0.0	0.0
2026-01-02 05:20:00	1.07	12.83	316.0	20.0	7.86	0.0	0.0
2026-01-02 05:30:00	1.13	12.82	271.0	335.0	7.25	0.0	0.0
2026-01-02 05:40:00	1.19	12.79	315.0	301.0	8.01	0.0	0.0
2026-01-02 05:50:00	1.03	12.8	298.0	337.0	7.86	0.0	0.0
2026-01-02 06:00:00	1.01	12.8	305.0	43.0	8.46	4.0	0.0
2026-01-02 06:10:00	0.68	12.77	299.0	319.0	4.38	21.0	0.0
2026-01-02 06:20:00	0.92	12.82	291.0	343.0	7.1	48.0	0.0
2026-01-02 06:30:00	0.85	12.88	291.0	326.0	7.41	91.0	0.0
2026-01-02 06:40:00	0.94	12.94	287.0	329.0	6.8	123.0	0.0
2026-01-02 06:50:00	0.82	13.0	293.0	355.0	7.86	150.0	0.0
2026-01-02 07:00:00	0.94	13.03	288.0	331.0	7.25	150.0	0.0
2026-01-02 07:10:00	0.91	13.07	285.0	7.0	8.01	183.0	0.0
2026-01-02 07:20:00	0.98	13.21	295.0	38.0	8.31	237.0	0.0
2026-01-02 07:30:00	0.74	13.3	289.0	360.0	7.41	291.0	0.0
2026-01-02 07:40:00	0.82	13.36	283.0	330.0	8.31	280.0	0.0
2026-01-02 07:50:00	0.92	13.45	290.0	351.0	7.56	291.0	0.0
2026-01-02 08:00:00	0.71	13.53	274.0	342.0	7.71	318.0	0.0
2026-01-02 08:10:00	0.88	13.57	296.0	355.0	8.16	399.0	0.0
2026-01-02 08:20:00	0.67	13.65	297.0	326.0	7.56	458.0	0.0
2026-01-02 08:30:00	0.79	13.75	279.0	332.0	8.46	658.0	0.0
2026-01-02 08:40:00	0.7	13.81	283.0	324.0	7.41	631.0	0.0
2026-01-02 08:50:00	0.74	13.89	282.0	298.0	7.71	517.0	0.0
2026-01-02 09:00:00	0.8	13.9	289.0	333.0	8.01	442.0	0.0
2026-01-02 09:10:00	0.8	13.93	280.0	348.0	8.16	474.0	0.0
2026-01-02 09:20:00	0.57	13.99	293.0	299.0	7.56	431.0	0.0
2026-01-02 09:30:00	0.85	14.04	290.0	335.0	8.77	463.0	0.0
2026-01-02 09:40:00	0.54	14.13	286.0	320.0	6.95	588.0	0.0
2026-01-02 09:50:00	0.5	14.25	286.0	360.0	6.35	566.0	0.0
2026-01-02 10:00:00	0.67	14.31	289.0	336.0	6.8	814.0	0.0
2026-01-02 10:10:00	0.53	14.3	292.0	332.0	7.86	1063.0	0.0
2026-01-02 10:20:00	0.73	14.31	280.0	357.0	8.16	1090.0	0.0
2026-01-02 10:30:00	0.79	14.3	293.0	345.0	8.77	895.0	0.0
2026-01-02 10:40:00	0.57	14.27	297.0	335.0	7.41	1058.0	0.0
2026-01-02 10:50:00	0.67	14.28	300.0	294.0	8.01	1166.0	0.0
2026-01-02 11:00:00	0.63	14.28	322.0	29.0	7.1	1695.0	0.0
2026-01-02 11:10:00	0.7	14.25	346.0	52.0	8.31	1484.0	0.0
2026-01-02 11:20:00	0.91	14.27	5.0	36.0	9.37	1241.0	0.0
2026-01-02 11:30:00	0.44	14.27	320.0	54.0	3.78	1371.0	0.0
2026-01-02 11:40:00	0.73	14.25	286.0	58.0	5.89	922.0	0.0
2026-01-02 11:50:00	0.44	14.27	350.0	81.0	4.84	939.0	0.0
2026-01-02 12:00:00	0.92	14.27	17.0	30.0	5.89	809.0	0.0
2026-01-02 12:10:00	0.65	14.27	11.0	82.0	6.35	928.0	0.0
2026-01-02 12:20:00	1.07	14.28	353.0	54.0	6.05	1652.0	0.0
2026-01-02 12:30:00	0.92	14.28	14.0	44.0	6.95	1527.0	0.0
2026-01-02 12:40:00	0.8	14.27	13.0	36.0	5.74	1095.0	0.0
2026-01-02 12:50:00	0.8	14.28	351.0	92.0	6.2	1527.0	0.0
2026-01-02 13:00:00	0.71	14.28	18.0	112.0	6.2	1387.0	0.0
2026-01-02 13:10:00	0.97	14.27	350.0	98.0	7.56	2051.0	0.0
2026-01-02 13:20:00	0.63	14.28	13.0	71.0	5.59	1630.0	0.0
2026-01-02 13:30:00	1.04	14.28	9.0	52.0	6.5	1689.0	0.0
2026-01-02 13:40:00	0.86	14.27	16.0	83.0	7.56	2067.0	0.0
2026-01-02 13:50:00	1.07	14.28	17.0	70.0	7.1	2100.0	0.0
2026-01-02 14:00:00	1.03	14.27	20.0	98.0	7.25	2127.0	0.0
2026-01-02 14:10:00	0.88	14.25	23.0	53.0	6.8	1727.0	0.0
2026-01-02 14:20:00	0.95	14.27	19.0	109.0	6.5	1425.0	0.0
2026-01-02 14:30:00	0.98	14.25	30.0	83.0	7.71	1344.0	0.0
2026-01-02 14:40:00	0.85	14.24	24.0	116.0	5.44	1036.0	0.0
2026-01-02 14:50:00	0.97	14.25	8.0	100.0	7.41	739.0	0.0
2026-01-02 15:00:00	0.98	14.25	30.0	104.0	7.56	863.0	0.0
2026-01-02 15:10:00	0.91	14.24	54.0	98.0	8.01	604.0	0.0
2026-01-02 15:20:00	1.01	14.27	218.0	93.0	7.25	523.0	0.0
2026-01-02 15:30:00	1.1	14.27	87.0	90.0	8.46	544.0	0.0
2026-01-02 15:40:00	0.98	14.19	26.0	142.0	7.25	382.0	0.0
2026-01-02 15:50:00	0.97	14.25	202.0	70.0	7.71	404.0	0.0
2026-01-02 16:00:00	1.0	14.28	174.0	135.0	7.86	706.0	0.0
2026-01-02 16:10:00	0.67	14.27	136.0	75.0	6.35	814.0	0.0
2026-01-02 16:20:00	1.03	14.28	30.0	341.0	7.56	604.0	0.0
2026-01-02 16:30:00	0.94	14.28	310.0	79.0	8.92	598.0	0.0
2026-01-02 16:40:00	0.95	14.27	312.0	82.0	7.56	728.0	0.0
2026-01-02 16:50:00	0.85	14.3	282.0	161.0	7.1	1079.0	0.0
2026-01-02 17:00:00	1.01	14.28	140.0	225.0	8.31	582.0	0.0
2026-01-02 17:10:00	1.01	14.27	98.0	60.0	8.46	620.0	0.0
2026-01-02 17:20:00	0.94	14.3	139.0	29.0	8.31	766.0	0.0
2026-01-02 17:30:00	0.97	14.3	113.0	21.0	9.07	571.0	0.0
2026-01-02 17:40:00	0.74	14.28	112.0	334.0	6.8	561.0	0.0
2026-01-02 17:50:00	1.03	14.19	129.0	284.0	8.16	355.0	0.0
2026-01-02 18:00:00	0.74	14.28	118.0	291.0	7.25	523.0	0.0
2026-01-02 18:10:00	0.94	14.13	110.0	333.0	8.31	318.0	0.0
2026-01-02 18:20:00	0.82	14.18	98.0	290.0	8.62	388.0	0.0
2026-01-02 18:30:00	0.98	14.12	107.0	317.0	8.46	339.0	0.0
2026-01-02 18:40:00	0.98	14.08	96.0	358.0	8.46	296.0	0.0
2026-01-02 18:50:00	0.86	14.01	100.0	325.0	8.16	220.0	0.0
2026-01-02 19:00:00	0.92	13.96	95.0	303.0	8.62	226.0	0.0
2026-01-02 19:10:00	0.94	13.9	103.0	239.0	7.86	193.0	0.0
2026-01-02 19:20:00	1.04	13.87	83.0	325.0	10.13	123.0	0.0
2026-01-02 19:30:00	0.91	13.83	92.0	269.0	8.16	123.0	0.0
2026-01-02 19:40:00	0.8	13.8	76.0	291.0	8.01	150.0	0.0
2026-01-02 19:50:00	0.85	13.77	90.0	300.0	9.52	102.0	0.0
2026-01-02 20:00:00	1.09	13.77	87.0	202.0	11.64	118.0	0.0
2026-01-02 20:10:00	0.85	13.71	83.0	258.0	8.16	118.0	0.0
2026-01-02 20:20:00	0.82	13.69	85.0	291.0	7.71	91.0	0.0
2026-01-02 20:30:00	0.8	13.66	86.0	261.0	7.71	75.0	0.0
2026-01-02 20:40:00	0.89	13.59	88.0	227.0	9.37	53.0	0.0
2026-01-02 20:50:00	0.86	13.54	80.0	294.0	8.77	26.0	0.0
2026-01-02 21:00:00	0.85	13.47	94.0	228.0	8.62	15.0	0.0
2026-01-02 21:10:00	0.82	13.38	85.0	245.0	8.92	4.0	0.0
2026-01-02 21:20:00	0.94	13.32	99.0	288.0	9.82	0.0	0.0
2026-01-02 21:30:00	0.91	13.26	90.0	257.0	9.07	0.0	0.0
2026-01-02 21:40:00	0.83	13.16	92.0	225.0	8.77	0.0	0.0
2026-01-02 21:50:00	0.71	13.13	89.0	287.0	9.07	0.0	0.0
2026-01-02 22:00:00	0.76	13.09	89.0	290.0	8.31	0.0	0.0
2026-01-02 22:10:00	0.6	13.01	85.0	150.0	7.71	0.0	0.0
2026-01-02 22:20:00	0.85	13.0	92.0	306.0	9.67	0.0	0.0
2026-01-02 22:30:00	0.71	12.97	81.0	213.0	8.77	0.0	0.0
2026-01-02 22:40:00	0.71	12.91	77.0	169.0	8.62	0.0	0.0
2026-01-02 22:50:00	0.68	12.91	68.0	253.0	8.16	0.0	0.0
2026-01-02 23:00:00	0.83	12.89	72.0	253.0	9.67	0.0	0.0
2026-01-02 23:10:00	0.65	12.86	57.0	209.0	8.77	0.0	0.0
2026-01-02 23:20:00	0.74	12.89	62.0	181.0	8.92	0.0	0.0
2026-01-02 23:30:00	0.6	12.89	67.0	118.0	7.41	0.0	0.0
2026-01-02 23:40:00	0.65	12.86	89.0	144.0	8.62	0.0	0.0
2026-01-02 23:50:00	0.71	12.91	64.0	147.0	9.07	0.0	0.0
2026-01-03 00:00:00	0.82	12.92	55.0	121.0	9.22	0.0	0.0
2026-01-03 00:10:00	0.71	12.89	27.0	124.0	9.37	0.0	0.0
2026-01-03 00:20:00	0.76	12.92	30.0	124.0	8.16	0.0	0.0
2026-01-03 00:30:00	0.67	12.92	60.0	102.0	7.41	0.0	0.0
2026-01-03 00:40:00	0.62	12.89	57.0	111.0	8.01	0.0	0.0
2026-01-03 00:50:00	0.57	12.92	34.0	51.0	8.62	0.0	0.0
2026-01-03 01:00:00	0.63	12.92	14.0	164.0	8.92	0.0	0.0
2026-01-03 01:10:00	0.57	12.89	41.0	35.0	8.16	0.0	0.0
2026-01-03 01:20:00	0.65	12.92	40.0	162.0	9.52	0.0	0.0
2026-01-03 01:30:00	0.6	12.91	356.0	134.0	9.22	0.0	0.0
2026-01-03 01:40:00	0.65	12.89	44.0	98.0	8.62	0.0	0.0
2026-01-03 01:50:00	0.47	12.89	72.0	131.0	8.01	0.0	0.0
2026-01-03 02:00:00	0.63	12.89	48.0	147.0	8.46	0.0	0.0
2026-01-03 02:10:00	0.62	12.86	75.0	159.0	8.46	0.0	0.0
2026-01-03 02:20:00	0.57	12.88	74.0	192.0	7.71	0.0	0.0
2026-01-03 02:30:00	0.68	12.88	75.0	347.0	8.92	0.0	0.0
2026-01-03 02:40:00	0.54	12.85	85.0	193.0	8.01	0.0	0.0
2026-01-03 02:50:00	0.74	12.86	79.0	171.0	8.62	0.0	0.0
2026-01-03 03:00:00	0.56	12.86	74.0	172.0	7.71	0.0	0.0
2026-01-03 03:10:00	0.59	12.83	84.0	172.0	7.86	0.0	0.0
2026-01-03 03:20:00	0.56	12.85	91.0	233.0	8.31	0.0	0.0
2026-01-03 03:30:00	0.47	12.85	92.0	265.0	7.1	0.0	0.0
2026-01-03 03:40:00	0.62	12.82	76.0	168.0	7.71	0.0	0.0
2026-01-03 03:50:00	0.67	12.83	90.0	151.0	9.22	0.0	0.0
2026-01-03 04:00:00	0.63	12.83	82.0	176.0	7.56	0.0	0.0
2026-01-03 04:10:00	0.71	12.8	85.0	210.0	8.31	0.0	0.0
2026-01-03 04:20:00	0.63	12.82	76.0	171.0	8.77	0.0	0.0
2026-01-03 04:30:00	0.63	12.8	93.0	174.0	6.95	0.0	0.0
2026-01-03 04:40:00	0.62	12.77	86.0	197.0	7.25	0.0	0.0
2026-01-03 04:50:00	0.76	12.79	92.0	180.0	8.62	0.0	0.0
2026-01-03 05:00:00	0.77	12.77	83.0	177.0	7.71	0.0	0.0
2026-01-03 05:10:00	0.6	12.74	96.0	206.0	8.62	0.0	0.0
2026-01-03 05:20:00	0.63	12.77	85.0	201.0	8.16	0.0	0.0
2026-01-03 05:30:00	0.54	12.77	78.0	193.0	7.41	0.0	0.0
2026-01-03 05:40:00	0.65	12.74	89.0	237.0	7.86	0.0	0.0
2026-01-03 05:50:00	0.74	12.76	77.0	202.0	8.31	0.0	0.0
2026-01-03 06:00:00	0.67	12.77	97.0	194.0	7.86	15.0	0.0
2026-01-03 06:10:00	0.65	12.77	67.0	141.0	7.1	53.0	0.0
2026-01-03 06:20:00	0.73	12.89	149.0	190.0	9.22	96.0	0.0
2026-01-03 06:30:00	0.57	13.09	270.0	212.0	8.46	102.0	0.0
