# Plataforma: Boya CIDMAR-2
# Tipo: Boya Oceanográfica
# Periodo: 2025-07-01 / 2025-07-31
# Generado: 2026-05-07 14:50:54 UTC
# Timestamps: 8840  Variables: 7
# Separador: TAB  |  Valor ausente: NaN
timestamp	Altura de Olas[m]	Batería[V]	Dirección de la corriente[°]	Dirección de Olas[°]	Periodo de Olas[s]	Radiación PAR[µmol/m2/s]	Velocidad de la corriente[m/s]
2025-07-01 10:20:00	0.24	13.07	281.0	274.0	7.41	193.0	0.0
2025-07-01 10:30:00	0.51	13.23	277.0	303.0	8.77	285.0	0.0
2025-07-01 10:40:00	0.33	13.35	272.0	186.0	7.1	274.0	0.0
2025-07-01 10:50:00	0.24	13.48	281.0	350.0	5.44	242.0	0.0
2025-07-01 11:00:00	0.26	13.74	284.0	143.0	6.65	399.0	0.0
2025-07-01 11:10:00	0.35	13.72	270.0	346.0	7.41	247.0	0.0
2025-07-01 11:20:00	0.33	13.75	273.0	104.0	8.46	291.0	0.0
2025-07-01 11:30:00	0.33	13.68	250.0	157.0	9.82	453.0	0.0
2025-07-01 11:40:00	0.29	13.68	239.0	144.0	8.01	426.0	0.0
2025-07-01 11:50:00	0.21	13.87	221.0	78.0	8.16	442.0	0.0
2025-07-01 12:00:00	0.35	13.81	236.0	115.0	9.07	458.0	0.0
2025-07-01 12:10:00	0.27	14.46	65.0	159.0	8.01	674.0	0.0
2025-07-01 12:20:00	0.36	14.42	46.0	326.0	9.22	696.0	0.0
2025-07-01 12:30:00	0.38	14.4	39.0	95.0	9.67	685.0	0.0
2025-07-01 12:40:00	0.27	14.39	26.0	270.0	8.92	755.0	0.0
2025-07-01 12:50:00	0.2	14.36	70.0	162.0	11.03	712.0	0.0
2025-07-01 13:00:00	0.3	14.36	45.0	344.0	9.67	739.0	0.0
2025-07-01 13:10:00	0.23	14.36	22.0	116.0	6.95	777.0	0.0
2025-07-01 13:20:00	0.3	14.33	42.0	91.0	4.53	760.0	0.0
2025-07-01 13:30:00	0.27	14.34	38.0	108.0	14.36	787.0	0.0
2025-07-01 13:40:00	0.33	14.34	42.0	314.0	11.18	728.0	0.0
2025-07-01 13:50:00	0.24	14.31	54.0	147.0	9.82	696.0	0.0
2025-07-01 14:00:00	0.18	14.31	57.0	125.0	6.05	696.0	0.0
2025-07-01 14:10:00	0.38	14.31	69.0	109.0	19.8	674.0	0.0
2025-07-01 14:20:00	0.23	14.28	72.0	166.0	10.43	598.0	0.0
2025-07-01 14:30:00	0.27	14.3	89.0	338.0	16.63	577.0	0.0
2025-07-01 14:40:00	0.38	14.3	96.0	343.0	15.42	555.0	0.0
2025-07-01 14:50:00	0.24	14.28	96.0	324.0	11.18	544.0	0.0
2025-07-01 15:00:00	0.23	14.3	96.0	209.0	7.71	485.0	0.0
2025-07-01 15:10:00	0.41	14.3	92.0	183.0	15.27	480.0	0.0
2025-07-01 15:20:00	0.21	14.28	90.0	314.0	11.03	490.0	0.0
2025-07-01 15:30:00	0.36	14.3	90.0	188.0	13.91	458.0	0.0
2025-07-01 15:40:00	0.23	14.3	98.0	323.0	12.24	382.0	0.0
2025-07-01 15:50:00	0.27	14.27	100.0	352.0	12.24	350.0	0.0
2025-07-01 16:00:00	0.32	14.28	99.0	193.0	10.43	339.0	0.0
2025-07-01 16:10:00	0.29	14.28	98.0	329.0	11.94	291.0	0.0
2025-07-01 16:20:00	0.17	14.25	106.0	17.0	9.37	247.0	0.0
2025-07-01 16:30:00	0.14	14.27	106.0	196.0	7.56	215.0	0.0
2025-07-01 16:40:00	0.29	14.27	104.0	328.0	10.43	210.0	0.0
2025-07-01 16:50:00	0.2	14.25	101.0	347.0	10.28	166.0	0.0
2025-07-01 17:00:00	0.24	14.27	107.0	197.0	9.37	129.0	0.0
2025-07-01 17:10:00	0.38	14.28	101.0	17.0	12.39	107.0	0.0
2025-07-01 17:20:00	0.24	14.25	97.0	328.0	11.94	64.0	0.0
2025-07-01 17:30:00	0.18	14.27	93.0	163.0	8.31	42.0	0.0
2025-07-01 17:40:00	0.15	14.02	75.0	90.0	11.49	21.0	0.0
2025-07-01 17:50:00	0.27	13.92	66.0	248.0	13.15	4.0	0.0
2025-07-01 18:00:00	0.2	13.84	46.0	149.0	9.37	0.0	0.0
2025-07-01 18:10:00	0.21	13.77	35.0	118.0	6.65	0.0	0.0
2025-07-01 18:20:00	0.23	13.66	28.0	155.0	7.1	0.0	0.0
2025-07-01 18:30:00	0.2	13.6	309.0	138.0	7.41	0.0	0.0
2025-07-01 18:40:00	0.23	13.54	298.0	217.0	5.74	0.0	0.0
2025-07-01 18:50:00	0.18	13.47	295.0	205.0	3.02	0.0	0.0
2025-07-01 19:00:00	0.27	13.44	289.0	185.0	4.38	0.0	0.0
2025-07-01 19:10:00	0.21	13.38	296.0	1.0	3.63	0.0	0.0
2025-07-01 19:20:00	0.26	13.3	300.0	161.0	4.38	0.0	0.0
2025-07-01 19:30:00	0.18	13.26	308.0	24.0	3.17	0.0	0.0
2025-07-01 19:40:00	0.2	13.21	338.0	248.0	4.38	0.0	0.0
2025-07-01 19:50:00	0.26	13.15	338.0	63.0	6.65	0.0	0.0
2025-07-01 20:00:00	0.23	13.15	321.0	184.0	6.65	0.0	0.0
2025-07-01 20:10:00	0.26	13.1	297.0	19.0	6.2	0.0	0.0
2025-07-01 20:20:00	0.2	13.06	306.0	140.0	4.23	0.0	0.0
2025-07-01 20:30:00	0.21	13.03	299.0	166.0	3.48	0.0	0.0
2025-07-01 20:40:00	0.29	13.01	292.0	169.0	3.63	0.0	0.0
2025-07-01 20:50:00	0.2	12.97	292.0	177.0	3.63	0.0	0.0
2025-07-01 21:00:00	0.21	12.98	291.0	16.0	5.14	0.0	0.0
2025-07-01 21:10:00	0.26	12.97	273.0	142.0	6.5	0.0	0.0
2025-07-01 21:20:00	0.24	12.94	268.0	170.0	7.56	0.0	0.0
2025-07-01 21:30:00	0.27	12.97	260.0	307.0	9.52	0.0	0.0
2025-07-01 21:40:00	0.2	12.97	253.0	322.0	4.69	0.0	0.0
2025-07-01 21:50:00	0.15	12.94	256.0	144.0	4.99	0.0	0.0
2025-07-01 22:00:00	0.18	12.95	253.0	321.0	8.01	0.0	0.0
2025-07-01 22:10:00	0.23	12.95	252.0	294.0	6.35	0.0	0.0
2025-07-01 22:20:00	0.21	12.92	246.0	341.0	10.88	0.0	0.0
2025-07-01 22:30:00	0.3	12.94	252.0	344.0	11.34	0.0	0.0
2025-07-01 22:40:00	0.26	12.94	254.0	139.0	9.67	0.0	0.0
2025-07-01 22:50:00	0.2	12.92	252.0	160.0	6.65	0.0	0.0
2025-07-01 23:00:00	0.18	12.92	253.0	248.0	6.95	0.0	0.0
2025-07-01 23:10:00	0.38	12.92	248.0	275.0	14.21	0.0	0.0
2025-07-01 23:20:00	0.21	12.89	256.0	253.0	8.01	0.0	0.0
2025-07-01 23:30:00	0.44	12.94	257.0	185.0	11.94	0.0	0.0
2025-07-01 23:40:00	0.29	12.94	272.0	182.0	10.13	0.0	0.0
2025-07-01 23:50:00	0.18	12.91	261.0	336.0	10.58	0.0	0.0
2025-07-02 00:00:00	0.29	12.91	248.0	292.0	8.77	0.0	0.0
2025-07-02 00:10:00	0.2	12.91	243.0	258.0	7.86	0.0	0.0
2025-07-02 00:20:00	0.32	12.89	245.0	136.0	12.7	0.0	0.0
2025-07-02 00:30:00	0.29	12.92	252.0	329.0	7.86	0.0	0.0
2025-07-02 00:40:00	0.29	12.92	237.0	243.0	8.16	0.0	0.0
2025-07-02 00:50:00	0.23	12.91	216.0	350.0	6.65	0.0	0.0
2025-07-02 01:00:00	0.32	12.92	227.0	303.0	13.3	0.0	0.0
2025-07-02 01:10:00	0.15	12.92	340.0	39.0	4.69	0.0	0.0
2025-07-02 01:20:00	0.39	12.89	328.0	235.0	17.23	0.0	0.0
2025-07-02 01:30:00	0.2	12.92	340.0	84.0	6.95	0.0	0.0
2025-07-02 01:40:00	0.26	12.92	289.0	167.0	9.22	0.0	0.0
2025-07-02 01:50:00	0.24	12.89	29.0	34.0	10.43	0.0	0.0
2025-07-02 02:00:00	0.23	12.91	52.0	268.0	5.89	0.0	0.0
2025-07-02 02:10:00	0.24	12.91	62.0	255.0	8.77	0.0	0.0
2025-07-02 02:20:00	0.23	12.89	59.0	64.0	7.71	0.0	0.0
2025-07-02 02:30:00	0.2	12.91	53.0	106.0	7.71	0.0	0.0
2025-07-02 02:40:00	0.15	12.91	65.0	245.0	6.05	0.0	0.0
2025-07-02 02:50:00	0.21	12.88	20.0	238.0	10.58	0.0	0.0
2025-07-02 03:00:00	0.24	12.89	46.0	277.0	9.82	0.0	0.0
2025-07-02 03:10:00	0.26	12.89	70.0	126.0	10.28	0.0	0.0
2025-07-02 03:20:00	0.18	12.86	51.0	143.0	7.56	0.0	0.0
2025-07-02 03:30:00	0.23	12.89	67.0	205.0	10.88	0.0	0.0
2025-07-02 03:40:00	0.24	12.89	74.0	301.0	13.91	0.0	0.0
2025-07-02 03:50:00	0.21	12.86	69.0	243.0	9.67	0.0	0.0
2025-07-02 04:00:00	0.23	12.88	75.0	165.0	11.18	0.0	0.0
2025-07-02 04:10:00	0.21	12.88	87.0	155.0	10.13	0.0	0.0
2025-07-02 04:20:00	0.2	12.85	72.0	343.0	9.22	0.0	0.0
2025-07-02 04:30:00	0.18	12.88	72.0	300.0	5.74	0.0	0.0
2025-07-02 04:40:00	0.2	12.88	77.0	166.0	9.82	0.0	0.0
2025-07-02 04:50:00	0.21	12.85	76.0	314.0	8.31	0.0	0.0
2025-07-02 05:00:00	0.2	12.86	100.0	13.0	6.2	0.0	0.0
2025-07-02 05:10:00	0.17	12.86	108.0	349.0	4.99	0.0	0.0
2025-07-02 05:20:00	0.14	12.83	100.0	15.0	5.44	0.0	0.0
2025-07-02 05:30:00	0.14	12.85	99.0	9.0	3.78	0.0	0.0
2025-07-02 05:40:00	0.18	12.85	100.0	165.0	4.99	0.0	0.0
2025-07-02 05:50:00	0.17	12.8	105.0	166.0	4.99	0.0	0.0
2025-07-02 06:00:00	0.14	12.85	109.0	177.0	3.93	0.0	0.0
2025-07-02 06:10:00	0.17	12.83	127.0	212.0	4.84	0.0	0.0
2025-07-02 06:20:00	0.21	12.82	129.0	98.0	8.01	0.0	0.0
2025-07-02 06:30:00	0.14	12.83	151.0	221.0	7.86	0.0	0.0
2025-07-02 06:40:00	0.24	12.83	116.0	55.0	10.73	0.0	0.0
2025-07-02 06:50:00	0.11	12.8	138.0	224.0	6.05	0.0	0.0
2025-07-02 07:00:00	0.26	12.82	172.0	76.0	7.86	0.0	0.0
2025-07-02 07:10:00	0.23	12.82	164.0	75.0	9.22	0.0	0.0
2025-07-02 07:20:00	0.18	12.79	177.0	85.0	8.77	0.0	0.0
2025-07-02 07:30:00	0.26	12.8	184.0	46.0	7.41	0.0	0.0
2025-07-02 07:40:00	0.2	12.8	180.0	122.0	6.8	0.0	0.0
2025-07-02 07:50:00	0.15	12.77	191.0	206.0	4.84	0.0	0.0
2025-07-02 08:00:00	0.23	12.8	223.0	336.0	8.92	0.0	0.0
2025-07-02 08:10:00	0.2	12.79	270.0	158.0	4.99	0.0	0.0
2025-07-02 08:20:00	0.24	12.77	236.0	281.0	5.14	0.0	0.0
2025-07-02 08:30:00	0.26	12.79	245.0	52.0	4.69	0.0	0.0
2025-07-02 08:40:00	0.21	12.79	241.0	58.0	5.29	0.0	0.0
2025-07-02 08:50:00	0.18	12.76	234.0	281.0	5.29	0.0	0.0
2025-07-02 09:00:00	0.21	12.79	233.0	279.0	6.05	0.0	0.0
2025-07-02 09:10:00	0.24	12.79	235.0	118.0	7.71	0.0	0.0
2025-07-02 09:20:00	0.18	12.83	234.0	194.0	6.8	10.0	0.0
2025-07-02 09:30:00	0.26	12.94	236.0	243.0	7.41	26.0	0.0
2025-07-02 09:40:00	0.2	13.03	246.0	222.0	7.1	48.0	0.0
2025-07-02 09:50:00	0.2	13.12	245.0	172.0	6.2	53.0	0.0
2025-07-02 10:00:00	0.21	13.32	240.0	283.0	5.74	102.0	0.0
2025-07-02 10:10:00	0.24	13.39	255.0	65.0	3.63	156.0	0.0
2025-07-02 10:20:00	0.17	13.96	188.0	202.0	3.33	161.0	0.0
2025-07-02 10:30:00	0.2	14.18	196.0	22.0	5.44	177.0	0.0
2025-07-02 10:40:00	0.15	14.05	287.0	267.0	3.63	334.0	0.0
2025-07-02 10:50:00	0.24	14.12	226.0	264.0	5.89	345.0	0.0
2025-07-02 11:00:00	0.17	14.39	191.0	312.0	3.78	447.0	0.0
2025-07-02 11:10:00	0.26	14.02	246.0	7.0	3.48	307.0	0.0
2025-07-02 11:20:00	0.21	13.96	249.0	354.0	3.78	291.0	0.0
2025-07-02 11:30:00	0.21	13.96	253.0	239.0	7.41	339.0	0.0
2025-07-02 11:40:00	0.18	14.07	264.0	346.0	4.84	377.0	0.0
2025-07-02 11:50:00	0.26	14.05	262.0	317.0	7.25	393.0	0.0
2025-07-02 12:00:00	0.2	14.12	264.0	203.0	7.71	382.0	0.0
2025-07-02 12:10:00	0.2	14.27	324.0	326.0	6.5	382.0	0.0
2025-07-02 12:20:00	0.23	14.22	321.0	77.0	5.44	355.0	0.0
2025-07-02 12:30:00	0.17	14.25	15.0	326.0	3.48	312.0	0.0
2025-07-02 12:40:00	0.21	14.34	18.0	110.0	5.44	361.0	0.0
2025-07-02 12:50:00	0.17	14.25	17.0	305.0	6.2	328.0	0.0
2025-07-02 13:00:00	0.3	14.27	346.0	248.0	10.58	296.0	0.0
2025-07-02 13:10:00	0.17	14.3	13.0	229.0	3.02	301.0	0.0
2025-07-02 13:20:00	0.21	14.25	349.0	257.0	5.59	280.0	0.0
2025-07-02 13:30:00	0.3	14.31	3.0	144.0	5.59	285.0	0.0
2025-07-02 13:40:00	0.18	14.34	7.0	298.0	3.93	269.0	0.0
2025-07-02 13:50:00	0.23	14.3	347.0	213.0	4.23	237.0	0.0
2025-07-02 14:00:00	0.17	14.36	21.0	186.0	5.14	291.0	0.0
2025-07-02 14:10:00	0.26	14.25	23.0	305.0	6.95	247.0	0.0
2025-07-02 14:20:00	0.18	14.13	360.0	224.0	5.59	172.0	0.0
2025-07-02 14:30:00	0.23	14.1	60.0	53.0	4.38	118.0	0.0
2025-07-02 14:40:00	0.18	14.07	57.0	239.0	3.78	129.0	0.0
2025-07-02 14:50:00	0.21	13.98	44.0	256.0	6.35	85.0	0.0
2025-07-02 15:00:00	0.2	13.95	71.0	91.0	4.08	85.0	0.0
2025-07-02 15:10:00	0.18	13.96	72.0	48.0	3.17	118.0	0.0
2025-07-02 15:20:00	0.23	13.95	76.0	260.0	6.35	129.0	0.0
2025-07-02 15:30:00	0.24	14.08	80.0	260.0	6.65	199.0	0.0
2025-07-02 15:40:00	0.24	14.37	76.0	319.0	8.16	253.0	0.0
2025-07-02 15:50:00	0.23	14.37	77.0	304.0	7.71	301.0	0.0
2025-07-02 16:00:00	0.21	14.28	76.0	304.0	8.62	220.0	0.0
2025-07-02 16:10:00	0.2	14.22	83.0	309.0	4.69	172.0	0.0
2025-07-02 16:20:00	0.23	14.12	76.0	309.0	7.25	145.0	0.0
2025-07-02 16:30:00	0.23	14.08	82.0	314.0	6.65	118.0	0.0
2025-07-02 16:40:00	0.23	14.04	72.0	327.0	7.71	102.0	0.0
2025-07-02 16:50:00	0.24	13.95	68.0	297.0	16.02	80.0	0.0
2025-07-02 17:00:00	0.36	13.92	71.0	255.0	11.49	53.0	0.0
2025-07-02 17:10:00	0.23	13.84	65.0	323.0	6.35	31.0	0.0
2025-07-02 17:20:00	0.21	13.72	68.0	138.0	6.2	15.0	0.0
2025-07-02 17:30:00	0.27	13.69	71.0	348.0	9.52	4.0	0.0
2025-07-02 17:40:00	0.2	13.62	83.0	280.0	6.95	0.0	0.0
2025-07-02 17:50:00	0.15	13.53	55.0	335.0	7.25	0.0	0.0
2025-07-02 18:00:00	0.18	13.48	37.0	286.0	4.08	0.0	0.0
2025-07-02 18:10:00	0.45	13.42	50.0	289.0	3.93	0.0	0.0
2025-07-02 18:20:00	0.41	13.33	8.0	300.0	3.63	0.0	0.0
2025-07-02 18:30:00	0.38	13.32	15.0	223.0	3.48	0.0	0.0
2025-07-02 18:40:00	0.33	13.27	340.0	198.0	4.08	0.0	0.0
2025-07-02 18:50:00	0.26	13.2	349.0	203.0	3.78	0.0	0.0
2025-07-02 19:00:00	0.29	13.16	329.0	277.0	4.08	0.0	0.0
2025-07-02 19:10:00	0.23	13.13	338.0	226.0	3.48	0.0	0.0
2025-07-02 19:20:00	0.23	13.07	333.0	66.0	4.23	0.0	0.0
2025-07-02 19:30:00	0.18	13.06	161.0	85.0	6.2	0.0	0.0
2025-07-02 19:40:00	0.26	13.04	133.0	349.0	6.05	0.0	0.0
2025-07-02 19:50:00	0.17	12.98	106.0	45.0	4.53	0.0	0.0
2025-07-02 20:00:00	0.2	13.0	85.0	152.0	6.5	0.0	0.0
2025-07-02 20:10:00	0.21	12.98	55.0	303.0	6.95	0.0	0.0
2025-07-02 20:20:00	0.14	12.92	54.0	338.0	5.74	0.0	0.0
2025-07-02 20:30:00	0.29	12.97	99.0	340.0	7.25	0.0	0.0
2025-07-02 20:40:00	0.27	12.97	159.0	60.0	9.37	0.0	0.0
2025-07-02 20:50:00	0.21	12.94	171.0	83.0	5.89	0.0	0.0
2025-07-02 21:00:00	0.27	12.95	141.0	46.0	5.74	0.0	0.0
2025-07-02 21:10:00	0.2	12.95	142.0	229.0	3.33	0.0	0.0
2025-07-02 21:20:00	0.24	12.91	182.0	207.0	4.99	0.0	0.0
2025-07-02 21:30:00	0.38	12.94	162.0	107.0	4.53	0.0	0.0
2025-07-02 21:40:00	0.57	12.94	207.0	250.0	4.08	0.0	0.0
2025-07-02 21:50:00	0.57	12.91	203.0	273.0	4.23	0.0	0.0
2025-07-02 22:00:00	0.65	12.94	201.0	257.0	4.38	0.0	0.0
2025-07-02 22:10:00	0.56	12.94	207.0	247.0	4.23	0.0	0.0
2025-07-02 22:20:00	0.45	12.89	189.0	204.0	4.08	0.0	0.0
2025-07-02 22:30:00	0.33	12.94	188.0	223.0	3.78	0.0	0.0
2025-07-02 22:40:00	0.29	12.94	168.0	222.0	4.38	0.0	0.0
2025-07-02 22:50:00	0.33	12.91	158.0	240.0	4.23	0.0	0.0
2025-07-02 23:00:00	0.24	12.92	156.0	109.0	4.38	0.0	0.0
2025-07-02 23:10:00	0.21	12.92	284.0	147.0	4.08	0.0	0.0
2025-07-02 23:20:00	0.36	12.89	281.0	356.0	5.29	0.0	0.0
2025-07-02 23:30:00	0.3	12.92	287.0	186.0	5.44	0.0	0.0
2025-07-02 23:40:00	0.24	12.92	313.0	20.0	6.8	0.0	0.0
2025-07-02 23:50:00	0.23	12.89	284.0	20.0	5.59	0.0	0.0
2025-07-03 00:00:00	0.38	12.92	288.0	23.0	6.8	0.0	0.0
2025-07-03 00:10:00	0.23	12.92	304.0	147.0	4.99	0.0	0.0
2025-07-03 00:20:00	0.36	12.89	304.0	360.0	7.86	0.0	0.0
2025-07-03 00:30:00	0.18	12.92	291.0	22.0	5.59	0.0	0.0
2025-07-03 00:40:00	0.27	12.92	287.0	350.0	5.59	0.0	0.0
2025-07-03 00:50:00	0.24	12.89	267.0	313.0	5.59	0.0	0.0
2025-07-03 01:00:00	0.32	12.92	243.0	325.0	6.95	0.0	0.0
2025-07-03 01:10:00	0.36	12.91	277.0	5.0	8.62	0.0	0.0
2025-07-03 01:20:00	0.29	12.89	328.0	45.0	5.74	0.0	0.0
2025-07-03 01:30:00	0.32	12.91	357.0	101.0	7.41	0.0	0.0
2025-07-03 01:40:00	0.24	12.91	6.0	202.0	4.23	0.0	0.0
2025-07-03 01:50:00	0.48	12.88	354.0	287.0	3.48	0.0	0.0
2025-07-03 02:00:00	0.39	12.91	12.0	235.0	3.93	0.0	0.0
2025-07-03 02:10:00	0.27	12.91	1.0	262.0	4.23	0.0	0.0
2025-07-03 02:20:00	0.32	12.88	7.0	65.0	7.25	0.0	0.0
2025-07-03 02:30:00	0.3	12.89	15.0	313.0	5.14	0.0	0.0
2025-07-03 02:40:00	0.3	12.89	23.0	343.0	4.38	0.0	0.0
2025-07-03 02:50:00	0.38	12.85	17.0	291.0	3.48	0.0	0.0
2025-07-03 03:00:00	0.38	12.89	28.0	317.0	3.63	0.0	0.0
2025-07-03 03:10:00	0.38	12.89	10.0	306.0	4.38	0.0	0.0
2025-07-03 03:20:00	0.26	12.86	34.0	143.0	4.23	0.0	0.0
2025-07-03 03:30:00	0.29	12.88	17.0	9.0	3.93	0.0	0.0
2025-07-03 03:40:00	0.27	12.88	2.0	94.0	4.08	0.0	0.0
2025-07-03 03:50:00	0.24	12.85	21.0	291.0	4.99	0.0	0.0
2025-07-03 04:00:00	0.26	12.88	30.0	28.0	3.78	0.0	0.0
2025-07-03 04:10:00	0.26	12.86	51.0	350.0	4.08	0.0	0.0
2025-07-03 04:20:00	0.18	12.85	36.0	334.0	3.63	0.0	0.0
2025-07-03 04:30:00	0.2	12.86	52.0	77.0	3.63	0.0	0.0
2025-07-03 04:40:00	0.21	12.86	32.0	344.0	5.59	0.0	0.0
2025-07-03 04:50:00	0.27	12.83	21.0	246.0	5.89	0.0	0.0
2025-07-03 05:00:00	0.18	12.85	353.0	131.0	5.74	0.0	0.0
2025-07-03 05:10:00	0.21	12.85	0.0	314.0	3.63	0.0	0.0
2025-07-03 05:20:00	0.26	12.82	17.0	339.0	4.53	0.0	0.0
2025-07-03 05:30:00	0.32	12.83	3.0	339.0	5.14	0.0	0.0
2025-07-03 05:40:00	0.18	12.83	8.0	44.0	4.53	0.0	0.0
2025-07-03 05:50:00	0.27	12.8	4.0	342.0	4.53	0.0	0.0
2025-07-03 06:00:00	0.27	12.83	13.0	310.0	4.53	0.0	0.0
2025-07-03 06:10:00	0.32	12.83	17.0	62.0	4.53	0.0	0.0
2025-07-03 06:20:00	0.36	12.8	4.0	326.0	6.35	0.0	0.0
2025-07-03 06:30:00	0.32	12.82	360.0	331.0	4.53	0.0	0.0
2025-07-03 06:40:00	0.32	12.82	338.0	344.0	4.53	0.0	0.0
2025-07-03 06:50:00	0.24	12.79	334.0	293.0	4.08	0.0	0.0
