# Plataforma: Boya CIDMAR-2
# Tipo: Boya Oceanográfica
# Periodo: 2025-05-01 / 2025-05-31
# Generado: 2026-05-07 14:50:50 UTC
# Timestamps: 1194  Variables: 7
# Separador: TAB  |  Valor ausente: NaN
timestamp	Altura de Olas[m]	Batería[V]	Radiación PAR[µmol/m2/s]	Dirección de la corriente[°]	Velocidad de la corriente[m/s]	Dirección de Olas[°]	Periodo de Olas[s]
2025-05-04 18:20:00	0.2	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-04 18:30:00	0.51	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-04 18:40:00	0.3	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-04 18:50:00	0.35	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-04 19:00:00	0.42	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-04 19:10:00	0.41	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-04 19:20:00	0.32	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-04 19:30:00	0.42	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-04 19:40:00	0.47	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-04 19:50:00	0.29	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-04 20:00:00	0.3	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-04 20:10:00	0.45	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-04 20:20:00	0.32	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-04 20:30:00	0.35	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-04 20:40:00	0.23	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-04 20:50:00	0.26	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-04 21:00:00	0.29	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-04 21:10:00	0.76	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-04 21:20:00	0.59	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-04 21:30:00	0.35	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-04 21:40:00	0.39	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-04 21:50:00	0.45	12.97	NaN	NaN	NaN	NaN	NaN
2025-05-04 22:00:00	0.39	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-04 22:10:00	0.36	12.97	NaN	NaN	NaN	NaN	NaN
2025-05-04 22:20:00	0.39	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-04 22:30:00	0.23	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-04 22:40:00	0.39	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-04 22:50:00	0.45	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-04 23:00:00	0.56	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-04 23:10:00	0.21	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-04 23:20:00	0.41	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-04 23:30:00	0.47	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-04 23:40:00	0.54	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-04 23:50:00	0.57	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 00:00:00	0.3	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 00:10:00	0.35	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 00:20:00	0.5	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 00:30:00	0.35	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 00:40:00	0.47	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 00:50:00	0.41	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 01:00:00	0.42	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 01:10:00	0.5	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 01:20:00	0.35	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 01:30:00	0.36	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 01:40:00	0.35	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 01:50:00	0.29	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 02:00:00	0.36	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 02:10:00	0.32	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 02:20:00	0.24	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 02:30:00	0.41	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 02:40:00	0.27	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 02:50:00	0.33	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 03:00:00	0.33	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 03:10:00	0.35	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 03:20:00	0.29	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 03:30:00	0.15	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 03:40:00	0.35	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 03:50:00	0.32	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 04:00:00	0.33	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 04:10:00	0.41	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 04:20:00	0.5	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 04:30:00	0.5	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 04:40:00	0.56	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 04:50:00	0.48	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 05:00:00	0.44	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 05:10:00	0.47	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 05:20:00	0.45	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 05:30:00	0.32	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 05:40:00	0.27	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 05:50:00	0.3	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 06:00:00	0.39	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 06:10:00	0.27	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 06:20:00	0.24	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 06:30:00	0.3	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 06:40:00	0.23	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 06:50:00	0.27	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 07:00:00	0.18	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 07:10:00	0.26	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 07:20:00	0.26	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 07:30:00	0.23	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 07:40:00	0.3	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 07:50:00	0.29	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 08:00:00	0.32	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-05 21:20:00	NaN	NaN	0.0	NaN	NaN	NaN	NaN
2025-05-05 21:30:00	NaN	NaN	0.0	NaN	NaN	NaN	NaN
2025-05-05 21:40:00	NaN	NaN	0.0	NaN	NaN	NaN	NaN
2025-05-07 07:20:00	NaN	NaN	NaN	219.0	NaN	NaN	NaN
2025-05-07 07:30:00	NaN	NaN	NaN	212.0	NaN	NaN	NaN
2025-05-07 07:40:00	NaN	NaN	NaN	207.0	NaN	NaN	NaN
2025-05-08 14:20:00	NaN	NaN	NaN	NaN	0.0	NaN	NaN
2025-05-08 14:30:00	NaN	NaN	NaN	NaN	0.0	NaN	NaN
2025-05-10 00:10:00	NaN	NaN	NaN	NaN	NaN	267.0	NaN
2025-05-10 00:20:00	NaN	NaN	NaN	NaN	NaN	291.0	NaN
2025-05-10 00:30:00	NaN	NaN	NaN	NaN	NaN	286.0	NaN
2025-05-10 15:40:00	NaN	14.07	NaN	NaN	NaN	NaN	NaN
2025-05-10 15:50:00	NaN	14.07	NaN	NaN	NaN	NaN	NaN
2025-05-10 16:00:00	NaN	14.1	NaN	NaN	NaN	NaN	NaN
2025-05-11 10:20:00	NaN	NaN	NaN	NaN	NaN	NaN	5.14
2025-05-11 10:30:00	NaN	NaN	NaN	NaN	NaN	NaN	4.08
2025-05-11 10:40:00	NaN	NaN	NaN	NaN	NaN	NaN	3.93
2025-05-12 00:40:00	NaN	NaN	0.0	NaN	NaN	NaN	NaN
2025-05-12 00:50:00	NaN	NaN	0.0	NaN	NaN	NaN	NaN
2025-05-12 01:00:00	NaN	NaN	0.0	NaN	NaN	NaN	NaN
2025-05-12 19:10:00	0.24	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-12 19:20:00	0.21	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-12 19:30:00	0.23	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-13 10:30:00	NaN	NaN	NaN	78.0	NaN	NaN	NaN
2025-05-13 10:40:00	NaN	NaN	NaN	85.0	NaN	NaN	NaN
2025-05-13 10:50:00	NaN	NaN	NaN	95.0	NaN	NaN	NaN
2025-05-14 20:30:00	NaN	NaN	NaN	NaN	0.0	NaN	NaN
2025-05-14 20:40:00	NaN	NaN	NaN	NaN	0.0	NaN	NaN
2025-05-14 20:50:00	NaN	NaN	NaN	NaN	0.0	NaN	NaN
2025-05-16 01:00:00	NaN	NaN	NaN	NaN	NaN	257.0	NaN
2025-05-16 01:10:00	NaN	NaN	NaN	NaN	NaN	172.0	NaN
2025-05-16 01:20:00	NaN	NaN	NaN	NaN	NaN	65.0	NaN
2025-05-17 11:10:00	NaN	NaN	NaN	NaN	NaN	NaN	7.56
2025-05-17 11:20:00	NaN	NaN	NaN	NaN	NaN	NaN	9.52
2025-05-17 11:30:00	NaN	NaN	NaN	NaN	NaN	NaN	8.62
2025-05-18 20:40:00	0.54	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-18 20:50:00	0.71	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-18 21:00:00	0.71	NaN	NaN	NaN	NaN	NaN	NaN
2025-05-26 07:20:00	NaN	12.82	NaN	NaN	NaN	NaN	NaN
2025-05-26 07:30:00	NaN	12.85	NaN	NaN	NaN	NaN	NaN
2025-05-26 07:40:00	NaN	12.85	NaN	NaN	NaN	NaN	NaN
2025-05-26 07:50:00	NaN	12.82	NaN	NaN	NaN	NaN	NaN
2025-05-26 08:00:00	NaN	12.83	NaN	NaN	NaN	NaN	NaN
2025-05-26 08:10:00	NaN	12.83	NaN	NaN	NaN	NaN	NaN
2025-05-26 08:20:00	NaN	12.8	NaN	NaN	NaN	NaN	NaN
2025-05-26 08:30:00	NaN	12.82	NaN	NaN	NaN	NaN	NaN
2025-05-26 08:40:00	NaN	12.82	NaN	NaN	NaN	NaN	NaN
2025-05-26 08:50:00	NaN	12.79	NaN	NaN	NaN	NaN	NaN
2025-05-26 09:00:00	NaN	12.88	NaN	NaN	NaN	NaN	NaN
2025-05-26 09:10:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-26 09:20:00	NaN	13.04	NaN	NaN	NaN	NaN	NaN
2025-05-26 09:30:00	NaN	13.06	NaN	NaN	NaN	NaN	NaN
2025-05-26 09:40:00	NaN	13.09	NaN	NaN	NaN	NaN	NaN
2025-05-26 09:50:00	NaN	13.09	NaN	NaN	NaN	NaN	NaN
2025-05-26 10:00:00	NaN	13.12	NaN	NaN	NaN	NaN	NaN
2025-05-26 10:10:00	NaN	13.15	NaN	NaN	NaN	NaN	NaN
2025-05-26 10:20:00	NaN	13.21	NaN	NaN	NaN	NaN	NaN
2025-05-26 10:30:00	NaN	13.3	NaN	NaN	NaN	NaN	NaN
2025-05-26 10:40:00	NaN	13.35	NaN	NaN	NaN	NaN	NaN
2025-05-26 10:50:00	NaN	13.35	NaN	NaN	NaN	NaN	NaN
2025-05-26 11:00:00	NaN	13.44	NaN	NaN	NaN	NaN	NaN
2025-05-26 11:10:00	NaN	13.59	NaN	NaN	NaN	NaN	NaN
2025-05-26 11:20:00	NaN	13.5	NaN	NaN	NaN	NaN	NaN
2025-05-26 11:30:00	NaN	13.59	NaN	NaN	NaN	NaN	NaN
2025-05-26 11:40:00	NaN	13.59	NaN	NaN	NaN	NaN	NaN
2025-05-26 11:50:00	NaN	13.57	NaN	NaN	NaN	NaN	NaN
2025-05-26 12:00:00	NaN	13.69	NaN	NaN	NaN	NaN	NaN
2025-05-26 12:10:00	NaN	13.66	NaN	NaN	NaN	NaN	NaN
2025-05-26 12:20:00	NaN	13.62	NaN	NaN	NaN	NaN	NaN
2025-05-26 12:30:00	NaN	13.69	NaN	NaN	NaN	NaN	NaN
2025-05-26 12:40:00	NaN	13.68	NaN	NaN	NaN	NaN	NaN
2025-05-26 12:50:00	NaN	13.65	NaN	NaN	NaN	NaN	NaN
2025-05-26 13:00:00	NaN	13.72	NaN	NaN	NaN	NaN	NaN
2025-05-26 13:10:00	NaN	13.8	NaN	NaN	NaN	NaN	NaN
2025-05-26 13:20:00	NaN	13.74	NaN	NaN	NaN	NaN	NaN
2025-05-26 13:30:00	NaN	13.8	NaN	NaN	NaN	NaN	NaN
2025-05-26 13:40:00	NaN	13.84	NaN	NaN	NaN	NaN	NaN
2025-05-26 13:50:00	NaN	13.86	NaN	NaN	NaN	NaN	NaN
2025-05-26 14:00:00	NaN	13.96	NaN	NaN	NaN	NaN	NaN
2025-05-26 14:10:00	NaN	14.31	NaN	NaN	NaN	NaN	NaN
2025-05-26 14:20:00	NaN	14.07	NaN	NaN	NaN	NaN	NaN
2025-05-26 14:30:00	NaN	14.16	NaN	NaN	NaN	NaN	NaN
2025-05-26 14:40:00	NaN	14.1	NaN	NaN	NaN	NaN	NaN
2025-05-26 14:50:00	NaN	14.01	NaN	NaN	NaN	NaN	NaN
2025-05-26 15:00:00	NaN	14.01	NaN	NaN	NaN	NaN	NaN
2025-05-26 15:10:00	NaN	14.01	NaN	NaN	NaN	NaN	NaN
2025-05-26 15:20:00	NaN	13.98	NaN	NaN	NaN	NaN	NaN
2025-05-26 15:30:00	NaN	14.01	NaN	NaN	NaN	NaN	NaN
2025-05-26 15:40:00	NaN	14.07	NaN	NaN	NaN	NaN	NaN
2025-05-26 15:50:00	NaN	14.07	NaN	NaN	NaN	NaN	NaN
2025-05-26 16:00:00	NaN	14.02	NaN	NaN	NaN	NaN	NaN
2025-05-26 16:10:00	NaN	13.98	NaN	NaN	NaN	NaN	NaN
2025-05-26 16:20:00	NaN	13.87	NaN	NaN	NaN	NaN	NaN
2025-05-26 16:30:00	NaN	13.84	NaN	NaN	NaN	NaN	NaN
2025-05-26 16:40:00	NaN	13.83	NaN	NaN	NaN	NaN	NaN
2025-05-26 16:50:00	NaN	13.75	NaN	NaN	NaN	NaN	NaN
2025-05-26 17:00:00	NaN	13.72	NaN	NaN	NaN	NaN	NaN
2025-05-26 17:10:00	NaN	13.68	NaN	NaN	NaN	NaN	NaN
2025-05-26 17:20:00	NaN	13.56	NaN	NaN	NaN	NaN	NaN
2025-05-26 17:30:00	NaN	13.53	NaN	NaN	NaN	NaN	NaN
2025-05-26 17:40:00	NaN	13.45	NaN	NaN	NaN	NaN	NaN
2025-05-26 17:50:00	NaN	13.36	NaN	NaN	NaN	NaN	NaN
2025-05-26 18:00:00	NaN	13.35	NaN	NaN	NaN	NaN	NaN
2025-05-26 18:10:00	NaN	13.29	NaN	NaN	NaN	NaN	NaN
2025-05-26 18:20:00	NaN	13.21	NaN	NaN	NaN	NaN	NaN
2025-05-26 18:30:00	NaN	13.2	NaN	NaN	NaN	NaN	NaN
2025-05-26 18:40:00	NaN	13.16	NaN	NaN	NaN	NaN	NaN
2025-05-26 18:50:00	NaN	13.1	NaN	NaN	NaN	NaN	NaN
2025-05-26 19:00:00	NaN	13.1	NaN	NaN	NaN	NaN	NaN
2025-05-26 19:10:00	NaN	13.09	NaN	NaN	NaN	NaN	NaN
2025-05-26 19:20:00	NaN	13.04	NaN	NaN	NaN	NaN	NaN
2025-05-26 19:30:00	NaN	13.06	NaN	NaN	NaN	NaN	NaN
2025-05-26 19:40:00	NaN	13.04	NaN	NaN	NaN	NaN	NaN
2025-05-26 19:50:00	NaN	12.98	NaN	NaN	NaN	NaN	NaN
2025-05-26 20:00:00	NaN	13.03	NaN	NaN	NaN	NaN	NaN
2025-05-26 20:10:00	NaN	13.01	NaN	NaN	NaN	NaN	NaN
2025-05-26 20:20:00	NaN	12.98	NaN	NaN	NaN	NaN	NaN
2025-05-26 20:30:00	NaN	13.0	NaN	NaN	NaN	NaN	NaN
2025-05-26 20:40:00	NaN	13.0	NaN	NaN	NaN	NaN	NaN
2025-05-26 20:50:00	NaN	12.97	NaN	NaN	NaN	NaN	NaN
2025-05-26 21:00:00	NaN	12.98	NaN	NaN	NaN	NaN	NaN
2025-05-26 21:10:00	NaN	12.98	NaN	NaN	NaN	NaN	NaN
2025-05-26 21:20:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-26 21:30:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-26 21:40:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-26 21:50:00	NaN	12.89	NaN	NaN	NaN	NaN	NaN
2025-05-26 22:00:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-26 22:10:00	NaN	12.95	NaN	NaN	NaN	NaN	NaN
2025-05-26 22:20:00	NaN	12.89	NaN	NaN	NaN	NaN	NaN
2025-05-26 22:30:00	NaN	12.94	NaN	NaN	NaN	NaN	NaN
2025-05-26 22:40:00	NaN	12.94	NaN	NaN	NaN	NaN	NaN
2025-05-26 22:50:00	NaN	12.89	NaN	NaN	NaN	NaN	NaN
2025-05-26 23:00:00	NaN	12.94	NaN	NaN	NaN	NaN	NaN
2025-05-26 23:10:00	NaN	12.94	NaN	NaN	NaN	NaN	NaN
2025-05-26 23:20:00	NaN	12.86	NaN	NaN	NaN	NaN	NaN
2025-05-26 23:30:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-26 23:40:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-26 23:50:00	NaN	12.91	NaN	NaN	NaN	NaN	NaN
2025-05-27 00:00:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-27 00:10:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-27 00:20:00	NaN	12.83	NaN	NaN	NaN	NaN	NaN
2025-05-27 00:30:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-27 00:40:00	NaN	12.92	NaN	NaN	NaN	NaN	NaN
2025-05-27 00:50:00	NaN	12.88	NaN	NaN	NaN	NaN	NaN
2025-05-27 01:00:00	NaN	12.91	NaN	NaN	NaN	NaN	NaN
2025-05-27 01:10:00	NaN	12.91	NaN	NaN	NaN	NaN	NaN
2025-05-27 01:20:00	NaN	12.83	NaN	NaN	NaN	NaN	NaN
2025-05-27 01:30:00	NaN	12.91	NaN	NaN	NaN	NaN	NaN
2025-05-27 01:40:00	NaN	12.91	NaN	NaN	NaN	NaN	NaN
2025-05-27 01:50:00	NaN	12.88	NaN	NaN	NaN	NaN	NaN
2025-05-27 02:00:00	NaN	12.91	NaN	NaN	NaN	NaN	NaN
2025-05-27 02:10:00	NaN	12.89	NaN	NaN	NaN	NaN	NaN
2025-05-27 02:20:00	NaN	12.85	NaN	NaN	NaN	NaN	NaN
2025-05-27 02:30:00	NaN	12.89	NaN	NaN	NaN	NaN	NaN
2025-05-27 02:40:00	NaN	12.89	NaN	NaN	NaN	NaN	NaN
2025-05-27 02:50:00	NaN	12.86	NaN	NaN	NaN	NaN	NaN
2025-05-27 03:00:00	NaN	12.88	NaN	NaN	NaN	NaN	NaN
2025-05-27 03:10:00	NaN	12.88	NaN	NaN	NaN	NaN	NaN
2025-05-27 03:20:00	NaN	12.85	NaN	NaN	NaN	NaN	NaN
2025-05-27 03:30:00	NaN	12.88	NaN	NaN	NaN	NaN	NaN
2025-05-27 03:40:00	NaN	12.86	NaN	NaN	NaN	NaN	NaN
2025-05-27 03:50:00	NaN	12.8	NaN	NaN	NaN	NaN	NaN
2025-05-27 04:00:00	NaN	12.86	NaN	NaN	NaN	NaN	NaN
2025-05-27 04:10:00	NaN	12.86	NaN	NaN	NaN	NaN	NaN
2025-05-27 04:20:00	NaN	12.79	NaN	NaN	NaN	NaN	NaN
2025-05-27 04:30:00	NaN	12.85	NaN	NaN	NaN	NaN	NaN
2025-05-27 04:40:00	NaN	12.85	NaN	NaN	NaN	NaN	NaN
2025-05-27 04:50:00	NaN	12.82	NaN	NaN	NaN	NaN	NaN
2025-05-27 05:00:00	NaN	12.83	NaN	NaN	NaN	NaN	NaN
2025-05-27 05:10:00	NaN	12.83	NaN	NaN	NaN	NaN	NaN
2025-05-27 05:20:00	NaN	12.79	NaN	NaN	NaN	NaN	NaN
2025-05-27 05:30:00	NaN	12.82	NaN	NaN	NaN	NaN	NaN
2025-05-27 05:40:00	NaN	12.82	NaN	NaN	NaN	NaN	NaN
2025-05-27 05:50:00	NaN	12.74	NaN	NaN	NaN	NaN	NaN
2025-05-27 06:00:00	NaN	12.8	NaN	NaN	NaN	NaN	NaN
2025-05-27 06:10:00	NaN	12.8	NaN	NaN	NaN	NaN	NaN
2025-05-27 06:20:00	NaN	12.77	NaN	NaN	NaN	NaN	NaN
2025-05-27 06:30:00	NaN	12.8	NaN	NaN	NaN	NaN	NaN
2025-05-27 06:40:00	NaN	12.8	NaN	NaN	NaN	NaN	NaN
2025-05-27 06:50:00	NaN	12.77	NaN	NaN	NaN	NaN	NaN
2025-05-27 07:00:00	NaN	12.79	NaN	NaN	NaN	NaN	NaN
2025-05-27 07:10:00	NaN	12.79	NaN	NaN	NaN	NaN	NaN
2025-05-27 07:20:00	NaN	12.74	NaN	NaN	NaN	NaN	NaN
2025-05-27 07:30:00	NaN	12.77	NaN	NaN	NaN	NaN	NaN
2025-05-27 07:40:00	NaN	12.77	NaN	NaN	NaN	NaN	NaN
2025-05-27 07:50:00	NaN	12.76	NaN	NaN	NaN	NaN	NaN
2025-05-27 08:00:00	NaN	12.76	NaN	NaN	NaN	NaN	NaN
2025-05-27 08:10:00	NaN	12.76	NaN	NaN	NaN	NaN	NaN
2025-05-27 08:20:00	NaN	12.71	NaN	NaN	NaN	NaN	NaN
2025-05-27 08:30:00	NaN	12.74	NaN	NaN	NaN	NaN	NaN
2025-05-27 08:40:00	NaN	12.74	NaN	NaN	NaN	NaN	NaN
2025-05-27 08:50:00	NaN	12.7	NaN	NaN	NaN	NaN	NaN
2025-05-27 09:00:00	NaN	12.74	NaN	NaN	NaN	NaN	NaN
2025-05-27 09:10:00	NaN	12.79	NaN	NaN	NaN	NaN	NaN
2025-05-27 09:20:00	NaN	12.88	NaN	NaN	NaN	NaN	NaN
2025-05-27 09:30:00	NaN	13.12	NaN	NaN	NaN	NaN	NaN
2025-05-27 09:40:00	NaN	13.59	NaN	NaN	NaN	NaN	NaN
2025-05-27 09:50:00	NaN	13.96	NaN	NaN	NaN	NaN	NaN
2025-05-27 10:00:00	NaN	13.77	NaN	NaN	NaN	NaN	NaN
2025-05-27 10:10:00	NaN	13.77	NaN	NaN	NaN	NaN	NaN
2025-05-27 10:20:00	NaN	13.95	NaN	NaN	NaN	NaN	NaN
2025-05-27 10:30:00	NaN	14.1	NaN	NaN	NaN	NaN	NaN
2025-05-27 10:40:00	NaN	14.33	NaN	NaN	NaN	NaN	NaN
2025-05-27 10:50:00	NaN	14.25	NaN	NaN	NaN	NaN	NaN
2025-05-27 11:00:00	NaN	14.13	NaN	NaN	NaN	NaN	NaN
2025-05-27 11:10:00	NaN	14.48	NaN	NaN	NaN	NaN	NaN
2025-05-27 11:20:00	NaN	14.24	NaN	NaN	NaN	NaN	NaN
2025-05-27 11:30:00	NaN	14.48	NaN	NaN	NaN	NaN	NaN
2025-05-27 11:40:00	NaN	14.46	NaN	NaN	NaN	NaN	NaN
2025-05-27 11:50:00	NaN	14.4	NaN	NaN	NaN	NaN	NaN
2025-05-27 12:00:00	NaN	14.46	NaN	NaN	NaN	NaN	NaN
2025-05-27 12:10:00	NaN	14.46	NaN	NaN	NaN	NaN	NaN
2025-05-27 12:20:00	NaN	14.43	NaN	NaN	NaN	NaN	NaN
2025-05-27 12:30:00	NaN	14.45	NaN	NaN	NaN	NaN	NaN
2025-05-27 12:40:00	NaN	14.45	NaN	NaN	NaN	NaN	NaN
2025-05-27 12:50:00	NaN	14.43	NaN	NaN	NaN	NaN	NaN
2025-05-27 13:00:00	NaN	14.46	NaN	NaN	NaN	NaN	NaN
2025-05-27 13:10:00	NaN	14.45	NaN	NaN	NaN	NaN	NaN
2025-05-27 13:20:00	NaN	14.43	NaN	NaN	NaN	NaN	NaN
2025-05-27 13:30:00	NaN	14.45	NaN	NaN	NaN	NaN	NaN
2025-05-27 13:40:00	NaN	14.45	NaN	NaN	NaN	NaN	NaN
2025-05-27 13:50:00	NaN	14.43	NaN	NaN	NaN	NaN	NaN
2025-05-27 14:00:00	NaN	14.45	NaN	NaN	NaN	NaN	NaN
2025-05-27 14:10:00	NaN	14.45	NaN	NaN	NaN	NaN	NaN
2025-05-27 14:20:00	NaN	14.4	NaN	NaN	NaN	NaN	NaN
2025-05-27 14:30:00	NaN	14.43	NaN	NaN	NaN	NaN	NaN
2025-05-27 14:40:00	NaN	14.43	NaN	NaN	NaN	NaN	NaN
2025-05-27 14:50:00	NaN	14.42	NaN	NaN	NaN	NaN	NaN
2025-05-27 15:00:00	NaN	14.43	NaN	NaN	NaN	NaN	NaN
2025-05-27 15:10:00	NaN	14.45	NaN	NaN	NaN	NaN	NaN
2025-05-27 15:20:00	NaN	14.42	NaN	NaN	NaN	NaN	NaN
2025-05-27 15:30:00	NaN	14.43	NaN	NaN	NaN	NaN	NaN
2025-05-27 15:40:00	NaN	14.43	NaN	NaN	NaN	NaN	NaN
2025-05-27 15:50:00	NaN	14.42	NaN	NaN	NaN	NaN	NaN
2025-05-27 16:00:00	NaN	14.43	NaN	NaN	NaN	NaN	NaN
2025-05-27 16:10:00	NaN	14.43	NaN	NaN	NaN	NaN	NaN
2025-05-27 16:20:00	NaN	14.36	NaN	NaN	NaN	NaN	NaN
2025-05-27 16:30:00	NaN	14.43	NaN	NaN	NaN	NaN	NaN
2025-05-27 16:40:00	NaN	14.43	NaN	NaN	NaN	NaN	NaN
2025-05-27 16:50:00	NaN	14.36	NaN	NaN	NaN	NaN	NaN
2025-05-27 17:00:00	NaN	14.43	NaN	NaN	NaN	NaN	NaN
2025-05-27 17:10:00	NaN	14.45	NaN	NaN	NaN	NaN	NaN
2025-05-27 17:20:00	NaN	14.42	NaN	NaN	NaN	NaN	NaN
2025-05-27 17:30:00	NaN	14.45	NaN	NaN	NaN	NaN	NaN
2025-05-27 17:40:00	NaN	14.05	NaN	NaN	NaN	NaN	NaN
2025-05-27 17:50:00	NaN	13.93	NaN	NaN	NaN	NaN	NaN
2025-05-27 18:00:00	NaN	13.87	NaN	NaN	NaN	NaN	NaN
2025-05-27 18:10:00	NaN	13.78	NaN	NaN	NaN	NaN	NaN
2025-05-27 18:20:00	NaN	13.66	NaN	NaN	NaN	NaN	NaN
2025-05-27 18:30:00	NaN	13.65	NaN	NaN	NaN	NaN	NaN
2025-05-27 18:40:00	NaN	13.59	NaN	NaN	NaN	NaN	NaN
2025-05-27 18:50:00	NaN	13.48	NaN	NaN	NaN	NaN	NaN
2025-05-27 19:00:00	NaN	13.47	NaN	NaN	NaN	NaN	NaN
