# Plataforma: Boya CIDMAR-2
# Tipo: Boya Oceanográfica
# Periodo: 2025-11-01 / 2025-11-30
# Generado: 2026-05-07 14:51:07 UTC
# Timestamps: 4320  Variables: 7
# Separador: TAB  |  Valor ausente: NaN
timestamp	Altura de Olas[m]	Batería[V]	Dirección de la corriente[°]	Dirección de Olas[°]	Periodo de Olas[s]	Radiación PAR[µmol/m2/s]	Velocidad de la corriente[m/s]
2025-11-01 11:50:00	1.09	14.3	293.0	187.0	5.29	1927.0	0.0
2025-11-01 12:00:00	0.73	14.27	304.0	211.0	7.25	2213.0	0.0
2025-11-01 12:10:00	1.15	14.27	301.0	161.0	5.59	2143.0	0.0
2025-11-01 12:20:00	1.07	14.28	305.0	55.0	5.29	2062.0	0.0
2025-11-01 12:30:00	1.21	14.28	297.0	200.0	6.8	1981.0	0.0
2025-11-01 12:40:00	0.91	14.25	303.0	17.0	5.89	2289.0	0.0
2025-11-01 12:50:00	0.92	14.27	305.0	183.0	6.95	1382.0	0.0
2025-11-01 13:00:00	0.76	14.28	304.0	163.0	6.65	2229.0	0.0
2025-11-01 13:10:00	1.12	14.25	289.0	190.0	6.2	1414.0	0.0
2025-11-01 13:20:00	1.04	14.27	299.0	188.0	7.1	2062.0	0.0
2025-11-01 13:30:00	0.57	14.27	301.0	84.0	6.05	2121.0	0.0
2025-11-01 13:40:00	1.01	14.27	288.0	184.0	6.35	2143.0	0.0
2025-11-01 13:50:00	0.97	14.27	279.0	183.0	6.2	2089.0	0.0
2025-11-01 14:00:00	0.67	14.27	296.0	161.0	4.69	2013.0	0.0
2025-11-01 14:10:00	0.88	14.24	309.0	196.0	4.69	1808.0	0.0
2025-11-01 14:20:00	0.83	14.27	295.0	181.0	6.2	2375.0	0.0
2025-11-01 14:30:00	1.06	14.27	313.0	192.0	6.2	1938.0	0.0
2025-11-01 14:40:00	0.79	14.24	317.0	212.0	5.29	1954.0	0.0
2025-11-01 14:50:00	0.71	14.25	305.0	189.0	5.44	1895.0	0.0
2025-11-01 15:00:00	0.92	14.25	304.0	211.0	7.25	1749.0	0.0
2025-11-01 15:10:00	0.6	14.24	306.0	213.0	4.69	1851.0	0.0
2025-11-01 15:20:00	0.85	14.25	305.0	180.0	4.99	1706.0	0.0
2025-11-01 15:30:00	0.79	14.25	305.0	161.0	5.14	1587.0	0.0
2025-11-01 15:40:00	0.76	14.24	299.0	214.0	6.5	1722.0	0.0
2025-11-01 15:50:00	0.7	14.25	299.0	198.0	4.99	1635.0	0.0
2025-11-01 16:00:00	0.91	14.24	301.0	227.0	5.14	1490.0	0.0
2025-11-01 16:10:00	0.97	14.22	304.0	212.0	4.99	1473.0	0.0
2025-11-01 16:20:00	0.8	14.24	305.0	172.0	4.84	1376.0	0.0
2025-11-01 16:30:00	0.92	14.22	308.0	223.0	6.05	1301.0	0.0
2025-11-01 16:40:00	0.92	14.21	306.0	183.0	6.2	1247.0	0.0
2025-11-01 16:50:00	0.91	14.22	301.0	177.0	5.59	1241.0	0.0
2025-11-01 17:00:00	0.79	14.22	301.0	219.0	7.1	1101.0	0.0
2025-11-01 17:10:00	1.38	14.19	295.0	197.0	7.25	1117.0	0.0
2025-11-01 17:20:00	0.89	14.21	302.0	196.0	6.8	1144.0	0.0
2025-11-01 17:30:00	1.0	14.21	295.0	239.0	8.46	593.0	0.0
2025-11-01 17:40:00	1.0	14.19	301.0	196.0	6.35	955.0	0.0
2025-11-01 17:50:00	0.67	14.21	305.0	222.0	5.44	755.0	0.0
2025-11-01 18:00:00	0.5	14.21	321.0	242.0	4.38	674.0	0.0
2025-11-01 18:10:00	0.7	14.19	298.0	211.0	7.41	755.0	0.0
2025-11-01 18:20:00	0.48	14.21	303.0	159.0	4.53	701.0	0.0
2025-11-01 18:30:00	0.86	14.21	300.0	187.0	5.74	409.0	0.0
2025-11-01 18:40:00	1.12	14.19	297.0	204.0	6.65	285.0	0.0
2025-11-01 18:50:00	0.79	14.21	316.0	190.0	6.8	399.0	0.0
2025-11-01 19:00:00	0.59	14.21	310.0	261.0	5.29	231.0	0.0
2025-11-01 19:10:00	0.73	14.19	299.0	215.0	5.74	226.0	0.0
2025-11-01 19:20:00	0.5	14.22	314.0	202.0	4.84	112.0	0.0
2025-11-01 19:30:00	1.03	14.22	306.0	212.0	5.89	220.0	0.0
2025-11-01 19:40:00	0.94	14.18	297.0	210.0	7.1	69.0	0.0
2025-11-01 19:50:00	0.67	14.22	306.0	181.0	4.84	80.0	0.0
2025-11-01 20:00:00	0.86	14.08	302.0	196.0	7.1	31.0	0.0
2025-11-01 20:10:00	0.98	13.89	311.0	204.0	7.71	15.0	0.0
2025-11-01 20:20:00	0.6	13.8	297.0	201.0	5.44	0.0	0.0
2025-11-01 20:30:00	0.79	13.71	299.0	187.0	6.05	0.0	0.0
2025-11-01 20:40:00	1.0	13.6	303.0	188.0	6.05	0.0	0.0
2025-11-01 20:50:00	0.5	13.53	300.0	209.0	4.08	0.0	0.0
2025-11-01 21:00:00	0.73	13.47	313.0	208.0	6.65	0.0	0.0
2025-11-01 21:10:00	0.5	13.38	308.0	231.0	4.08	0.0	0.0
2025-11-01 21:20:00	0.65	13.35	299.0	228.0	5.14	0.0	0.0
2025-11-01 21:30:00	0.85	13.29	311.0	214.0	6.35	0.0	0.0
2025-11-01 21:40:00	0.79	13.21	294.0	225.0	4.84	0.0	0.0
2025-11-01 21:50:00	0.89	13.16	303.0	181.0	6.2	0.0	0.0
2025-11-01 22:00:00	0.63	13.12	303.0	224.0	5.44	0.0	0.0
2025-11-01 22:10:00	0.6	13.04	306.0	207.0	5.89	0.0	0.0
2025-11-01 22:20:00	0.8	13.04	302.0	218.0	6.35	0.0	0.0
2025-11-01 22:30:00	0.74	13.0	301.0	175.0	5.59	0.0	0.0
2025-11-01 22:40:00	0.74	12.95	301.0	214.0	6.65	0.0	0.0
2025-11-01 22:50:00	1.06	12.95	286.0	212.0	5.74	0.0	0.0
2025-11-01 23:00:00	1.07	12.92	304.0	225.0	6.8	0.0	0.0
2025-11-01 23:10:00	0.91	12.89	310.0	195.0	6.65	0.0	0.0
2025-11-01 23:20:00	0.88	12.91	309.0	209.0	5.74	0.0	0.0
2025-11-01 23:30:00	0.76	12.89	295.0	204.0	6.95	0.0	0.0
2025-11-01 23:40:00	0.77	12.88	290.0	166.0	4.84	0.0	0.0
2025-11-01 23:50:00	0.89	12.89	308.0	189.0	5.89	0.0	0.0
2025-11-02 00:00:00	0.79	12.91	303.0	159.0	6.65	0.0	0.0
2025-11-02 00:10:00	0.65	12.88	299.0	213.0	5.59	0.0	0.0
2025-11-02 00:20:00	0.71	12.91	306.0	210.0	5.59	0.0	0.0
2025-11-02 00:30:00	0.76	12.91	310.0	175.0	5.74	0.0	0.0
2025-11-02 00:40:00	0.79	12.89	303.0	189.0	6.65	0.0	0.0
2025-11-02 00:50:00	0.65	12.89	293.0	147.0	5.44	0.0	0.0
2025-11-02 01:00:00	0.8	12.89	296.0	218.0	4.99	0.0	0.0
2025-11-02 01:10:00	0.74	12.88	304.0	167.0	4.99	0.0	0.0
2025-11-02 01:20:00	0.7	12.91	300.0	205.0	4.99	0.0	0.0
2025-11-02 01:30:00	0.62	12.92	308.0	183.0	5.29	0.0	0.0
2025-11-02 01:40:00	0.56	12.89	287.0	190.0	4.53	0.0	0.0
2025-11-02 01:50:00	0.6	12.91	301.0	207.0	5.89	0.0	0.0
2025-11-02 02:00:00	0.71	12.91	303.0	193.0	4.99	0.0	0.0
2025-11-02 02:10:00	0.65	12.89	295.0	173.0	5.59	0.0	0.0
2025-11-02 02:20:00	0.53	12.89	312.0	189.0	4.99	0.0	0.0
2025-11-02 02:30:00	0.6	12.89	295.0	194.0	4.08	0.0	0.0
2025-11-02 02:40:00	0.53	12.86	309.0	218.0	4.53	0.0	0.0
2025-11-02 02:50:00	0.54	12.89	291.0	181.0	4.99	0.0	0.0
2025-11-02 03:00:00	0.67	12.89	299.0	220.0	5.59	0.0	0.0
2025-11-02 03:10:00	0.53	12.88	325.0	213.0	4.69	0.0	0.0
2025-11-02 03:20:00	0.45	12.88	320.0	313.0	4.99	0.0	0.0
2025-11-02 03:30:00	0.5	12.86	316.0	204.0	4.23	0.0	0.0
2025-11-02 03:40:00	0.5	12.85	318.0	247.0	5.89	0.0	0.0
2025-11-02 03:50:00	0.67	12.88	324.0	256.0	5.29	0.0	0.0
2025-11-02 04:00:00	0.56	12.88	348.0	179.0	5.74	0.0	0.0
2025-11-02 04:10:00	0.56	12.85	323.0	220.0	4.53	0.0	0.0
2025-11-02 04:20:00	0.65	12.85	329.0	213.0	5.14	0.0	0.0
2025-11-02 04:30:00	0.47	12.85	330.0	230.0	4.84	0.0	0.0
2025-11-02 04:40:00	0.5	12.82	335.0	135.0	5.29	0.0	0.0
2025-11-02 04:50:00	0.53	12.85	335.0	238.0	5.14	0.0	0.0
2025-11-02 05:00:00	0.51	12.85	325.0	300.0	4.69	0.0	0.0
2025-11-02 05:10:00	0.5	12.82	335.0	240.0	5.59	0.0	0.0
2025-11-02 05:20:00	0.48	12.82	345.0	265.0	5.14	0.0	0.0
2025-11-02 05:30:00	0.47	12.8	331.0	233.0	4.84	0.0	0.0
2025-11-02 05:40:00	0.51	12.77	342.0	262.0	4.69	0.0	0.0
2025-11-02 05:50:00	0.48	12.8	346.0	218.0	4.84	0.0	0.0
2025-11-02 06:00:00	0.41	12.8	314.0	245.0	5.44	0.0	0.0
2025-11-02 06:10:00	0.41	12.77	332.0	2.0	4.84	15.0	0.0
2025-11-02 06:20:00	0.44	12.85	353.0	220.0	4.23	42.0	0.0
2025-11-02 06:30:00	0.35	12.91	346.0	239.0	4.84	75.0	0.0
2025-11-02 06:40:00	0.41	12.98	337.0	307.0	4.38	161.0	0.0
2025-11-02 06:50:00	0.47	13.2	355.0	250.0	4.53	183.0	0.0
2025-11-02 07:00:00	0.51	13.41	3.0	266.0	4.69	226.0	0.0
2025-11-02 07:10:00	0.38	13.57	354.0	265.0	4.53	307.0	0.0
2025-11-02 07:20:00	0.44	13.75	352.0	246.0	5.29	350.0	0.0
2025-11-02 07:30:00	0.38	13.77	335.0	274.0	5.44	458.0	0.0
2025-11-02 07:40:00	0.44	13.77	330.0	241.0	4.69	453.0	0.0
2025-11-02 07:50:00	0.41	13.99	351.0	299.0	5.74	496.0	0.0
2025-11-02 08:00:00	0.5	14.05	334.0	262.0	5.59	647.0	0.0
2025-11-02 08:10:00	0.33	14.08	325.0	241.0	4.53	636.0	0.0
2025-11-02 08:20:00	0.39	14.07	306.0	233.0	4.84	733.0	0.0
2025-11-02 08:30:00	0.44	14.19	321.0	227.0	4.69	858.0	0.0
2025-11-02 08:40:00	0.45	14.19	313.0	215.0	4.84	841.0	0.0
2025-11-02 08:50:00	0.41	14.24	311.0	223.0	5.59	1025.0	0.0
2025-11-02 09:00:00	0.39	14.22	291.0	220.0	5.14	912.0	0.0
2025-11-02 09:10:00	0.42	14.21	293.0	237.0	5.59	987.0	0.0
2025-11-02 09:20:00	0.42	14.22	295.0	235.0	4.53	933.0	0.0
2025-11-02 09:30:00	0.39	14.25	315.0	173.0	5.59	1171.0	0.0
2025-11-02 09:40:00	0.33	14.21	292.0	189.0	4.23	1306.0	0.0
2025-11-02 09:50:00	0.45	14.22	286.0	181.0	5.14	1268.0	0.0
2025-11-02 10:00:00	0.42	14.22	283.0	174.0	5.59	1333.0	0.0
2025-11-02 10:10:00	0.27	14.22	270.0	134.0	3.48	1527.0	0.0
2025-11-02 10:20:00	0.29	14.24	260.0	187.0	4.53	1479.0	0.0
2025-11-02 10:30:00	0.44	14.22	273.0	158.0	4.84	1468.0	0.0
2025-11-02 10:40:00	0.38	14.21	267.0	145.0	4.69	1344.0	0.0
2025-11-02 10:50:00	0.38	14.22	266.0	114.0	4.84	1706.0	0.0
2025-11-02 11:00:00	0.3	14.22	254.0	130.0	5.44	1614.0	0.0
2025-11-02 11:10:00	0.32	14.21	254.0	131.0	5.59	1738.0	0.0
2025-11-02 11:20:00	0.38	14.22	248.0	138.0	4.84	1765.0	0.0
2025-11-02 11:30:00	0.36	14.22	257.0	110.0	4.84	1684.0	0.0
2025-11-02 11:40:00	0.29	14.22	248.0	114.0	4.38	1711.0	0.0
2025-11-02 11:50:00	0.35	14.24	249.0	115.0	4.38	1727.0	0.0
2025-11-02 12:00:00	0.29	14.25	247.0	136.0	4.38	1981.0	0.0
2025-11-02 12:10:00	0.23	14.22	242.0	108.0	3.63	1592.0	0.0
2025-11-02 12:20:00	0.21	14.24	245.0	126.0	5.29	1743.0	0.0
2025-11-02 12:30:00	0.18	14.25	243.0	134.0	3.93	1889.0	0.0
2025-11-02 12:40:00	0.3	14.24	246.0	134.0	4.38	1992.0	0.0
2025-11-02 12:50:00	0.24	14.25	240.0	131.0	5.59	2105.0	0.0
2025-11-02 13:00:00	0.29	14.25	237.0	107.0	4.84	2159.0	0.0
2025-11-02 13:10:00	0.18	14.24	240.0	193.0	4.08	2132.0	0.0
2025-11-02 13:20:00	0.2	14.25	238.0	127.0	4.23	2008.0	0.0
2025-11-02 13:30:00	0.24	14.25	239.0	298.0	4.53	2278.0	0.0
2025-11-02 13:40:00	0.2	14.22	223.0	299.0	4.38	1981.0	0.0
2025-11-02 13:50:00	0.3	14.24	194.0	51.0	4.53	1355.0	0.0
2025-11-02 14:00:00	0.26	14.24	168.0	73.0	3.93	1571.0	0.0
2025-11-02 14:10:00	0.35	14.22	207.0	195.0	3.48	1144.0	0.0
2025-11-02 14:20:00	0.23	14.24	214.0	114.0	4.23	1565.0	0.0
2025-11-02 14:30:00	0.32	14.25	159.0	85.0	4.53	782.0	0.0
2025-11-02 14:40:00	0.29	14.24	102.0	205.0	4.23	944.0	0.0
2025-11-02 14:50:00	0.44	14.27	357.0	320.0	4.23	1220.0	0.0
2025-11-02 15:00:00	0.35	14.27	190.0	81.0	3.78	1279.0	0.0
2025-11-02 15:10:00	0.24	14.25	137.0	17.0	3.63	1187.0	0.0
2025-11-02 15:20:00	0.38	14.27	132.0	41.0	4.53	1241.0	0.0
2025-11-02 15:30:00	0.42	14.27	3.0	291.0	4.69	1949.0	0.0
2025-11-02 15:40:00	0.42	14.24	119.0	71.0	4.23	1079.0	0.0
2025-11-02 15:50:00	0.41	14.25	157.0	35.0	4.53	1425.0	0.0
2025-11-02 16:00:00	0.39	14.25	137.0	355.0	4.84	1009.0	0.0
2025-11-02 16:10:00	0.36	14.24	110.0	0.0	4.08	1198.0	0.0
2025-11-02 16:20:00	0.45	14.25	108.0	9.0	4.38	1236.0	0.0
2025-11-02 16:30:00	0.48	14.25	96.0	2.0	3.93	658.0	0.0
2025-11-02 16:40:00	0.3	14.25	96.0	357.0	4.69	809.0	0.0
2025-11-02 16:50:00	0.29	14.25	123.0	10.0	5.29	771.0	0.0
2025-11-02 17:00:00	0.3	14.27	87.0	161.0	5.44	712.0	0.0
2025-11-02 17:10:00	0.32	14.25	60.0	145.0	5.44	820.0	0.0
2025-11-02 17:20:00	0.42	14.25	101.0	342.0	4.84	917.0	0.0
2025-11-02 17:30:00	0.27	14.25	107.0	356.0	4.84	798.0	0.0
2025-11-02 17:40:00	0.51	14.24	104.0	353.0	3.93	647.0	0.0
2025-11-02 17:50:00	0.3	14.24	94.0	274.0	5.29	658.0	0.0
2025-11-02 18:00:00	0.41	14.24	87.0	126.0	5.29	658.0	0.0
2025-11-02 18:10:00	0.54	14.21	334.0	277.0	5.14	523.0	0.0
2025-11-02 18:20:00	0.41	14.21	303.0	285.0	5.14	609.0	0.0
2025-11-02 18:30:00	0.44	14.21	335.0	255.0	4.53	571.0	0.0
2025-11-02 18:40:00	0.6	14.18	359.0	236.0	5.29	377.0	0.0
2025-11-02 18:50:00	0.5	14.19	282.0	226.0	4.23	523.0	0.0
2025-11-02 19:00:00	0.38	14.18	350.0	257.0	5.59	334.0	0.0
2025-11-02 19:10:00	0.48	14.15	340.0	232.0	4.99	420.0	0.0
2025-11-02 19:20:00	0.6	14.18	311.0	80.0	6.65	307.0	0.0
2025-11-02 19:30:00	0.42	14.16	349.0	270.0	4.84	134.0	0.0
2025-11-02 19:40:00	0.48	14.16	326.0	258.0	4.99	161.0	0.0
2025-11-02 19:50:00	0.47	14.15	136.0	244.0	5.29	58.0	0.0
2025-11-02 20:00:00	0.41	14.12	147.0	306.0	4.08	42.0	0.0
2025-11-02 20:10:00	0.44	13.96	205.0	268.0	5.44	26.0	0.0
2025-11-02 20:20:00	0.3	13.83	177.0	330.0	4.53	4.0	0.0
2025-11-02 20:30:00	0.35	13.72	35.0	260.0	4.53	0.0	0.0
2025-11-02 20:40:00	0.26	13.62	343.0	258.0	5.29	0.0	0.0
2025-11-02 20:50:00	0.33	13.57	328.0	243.0	4.53	0.0	0.0
2025-11-02 21:00:00	0.27	13.5	337.0	305.0	4.69	0.0	0.0
2025-11-02 21:10:00	0.36	13.41	321.0	219.0	4.69	0.0	0.0
2025-11-02 21:20:00	0.41	13.38	294.0	178.0	4.53	0.0	0.0
2025-11-02 21:30:00	0.33	13.32	315.0	188.0	4.84	0.0	0.0
2025-11-02 21:40:00	0.32	13.24	254.0	260.0	4.69	0.0	0.0
2025-11-02 21:50:00	0.36	13.18	314.0	325.0	4.84	0.0	0.0
2025-11-02 22:00:00	0.35	13.13	335.0	221.0	4.69	0.0	0.0
2025-11-02 22:10:00	0.35	13.06	306.0	251.0	4.23	0.0	0.0
2025-11-02 22:20:00	0.27	13.06	313.0	254.0	4.23	0.0	0.0
2025-11-02 22:30:00	0.3	13.01	317.0	225.0	4.23	0.0	0.0
2025-11-02 22:40:00	0.23	12.95	322.0	257.0	4.23	0.0	0.0
2025-11-02 22:50:00	0.3	12.95	325.0	257.0	3.93	0.0	0.0
2025-11-02 23:00:00	0.29	12.92	279.0	179.0	4.53	0.0	0.0
2025-11-02 23:10:00	0.36	12.89	307.0	206.0	3.78	0.0	0.0
2025-11-02 23:20:00	0.39	12.91	286.0	171.0	4.53	0.0	0.0
2025-11-02 23:30:00	0.36	12.91	280.0	172.0	4.69	0.0	0.0
2025-11-02 23:40:00	0.27	12.88	292.0	203.0	4.53	0.0	0.0
2025-11-02 23:50:00	0.36	12.89	287.0	176.0	4.99	0.0	0.0
2025-11-03 00:00:00	0.36	12.89	287.0	168.0	4.84	0.0	0.0
2025-11-03 00:10:00	0.3	12.88	288.0	183.0	4.99	0.0	0.0
2025-11-03 00:20:00	0.42	12.92	282.0	148.0	5.74	0.0	0.0
2025-11-03 00:30:00	0.32	12.92	291.0	172.0	4.99	0.0	0.0
2025-11-03 00:40:00	0.27	12.91	285.0	200.0	4.08	0.0	0.0
2025-11-03 00:50:00	0.27	12.92	279.0	168.0	4.99	0.0	0.0
2025-11-03 01:00:00	0.32	12.92	285.0	190.0	4.69	0.0	0.0
2025-11-03 01:10:00	0.35	12.89	289.0	151.0	4.53	0.0	0.0
2025-11-03 01:20:00	0.32	12.92	286.0	172.0	4.38	0.0	0.0
2025-11-03 01:30:00	0.24	12.92	293.0	176.0	4.08	0.0	0.0
2025-11-03 01:40:00	0.21	12.89	287.0	219.0	3.78	0.0	0.0
2025-11-03 01:50:00	0.24	12.92	294.0	158.0	3.78	0.0	0.0
2025-11-03 02:00:00	0.23	12.91	294.0	174.0	5.14	0.0	0.0
2025-11-03 02:10:00	0.2	12.89	291.0	195.0	3.63	0.0	0.0
2025-11-03 02:20:00	0.26	12.91	282.0	200.0	4.23	0.0	0.0
2025-11-03 02:30:00	0.26	12.91	291.0	203.0	3.78	0.0	0.0
2025-11-03 02:40:00	0.26	12.88	286.0	190.0	3.63	0.0	0.0
2025-11-03 02:50:00	0.3	12.88	274.0	191.0	5.44	0.0	0.0
2025-11-03 03:00:00	0.33	12.88	272.0	188.0	4.23	0.0	0.0
2025-11-03 03:10:00	0.23	12.85	275.0	168.0	3.78	0.0	0.0
2025-11-03 03:20:00	0.29	12.88	282.0	170.0	4.99	0.0	0.0
2025-11-03 03:30:00	0.29	12.86	274.0	144.0	4.08	0.0	0.0
2025-11-03 03:40:00	0.26	12.85	289.0	152.0	4.53	0.0	0.0
2025-11-03 03:50:00	0.21	12.88	281.0	12.0	4.23	0.0	0.0
2025-11-03 04:00:00	0.3	12.88	281.0	20.0	4.23	0.0	0.0
2025-11-03 04:10:00	0.27	12.85	297.0	174.0	4.38	0.0	0.0
2025-11-03 04:20:00	0.29	12.86	289.0	18.0	3.93	0.0	0.0
2025-11-03 04:30:00	0.21	12.86	285.0	172.0	3.78	0.0	0.0
2025-11-03 04:40:00	0.24	12.83	279.0	158.0	3.93	0.0	0.0
2025-11-03 04:50:00	0.26	12.85	278.0	359.0	6.95	0.0	0.0
2025-11-03 05:00:00	0.23	12.85	285.0	196.0	5.59	0.0	0.0
2025-11-03 05:10:00	0.23	12.82	286.0	242.0	4.08	0.0	0.0
2025-11-03 05:20:00	0.26	12.83	270.0	135.0	4.23	0.0	0.0
2025-11-03 05:30:00	0.23	12.82	282.0	195.0	5.59	0.0	0.0
2025-11-03 05:40:00	0.18	12.79	277.0	186.0	6.35	0.0	0.0
2025-11-03 05:50:00	0.24	12.8	298.0	174.0	5.89	0.0	0.0
2025-11-03 06:00:00	0.21	12.8	280.0	175.0	6.8	0.0	0.0
2025-11-03 06:10:00	0.23	12.85	287.0	195.0	6.5	10.0	0.0
2025-11-03 06:20:00	0.27	13.04	266.0	133.0	6.95	37.0	0.0
2025-11-03 06:30:00	0.27	13.29	274.0	160.0	7.1	53.0	0.0
