# Plataforma: Mareógrafo - Puerto Comodoro Rivadavia
# Tipo: Mareógrafo
# Periodo: 2025-12-01 / 2025-12-31
# Generado: 2026-05-07 14:51:11 UTC
# Timestamps: 8457  Variables: 1
# Separador: TAB  |  Valor ausente: NaN
timestamp	Nivel del Mar[m]
2025-12-08 04:54:00	4.1
2025-12-08 05:00:00	4.27
2025-12-08 05:04:00	4.38
2025-12-08 05:10:00	4.52
2025-12-08 05:14:00	4.62
2025-12-08 05:20:00	4.75
2025-12-08 05:24:00	4.84
2025-12-08 05:30:00	4.97
2025-12-08 05:34:00	5.05
2025-12-08 05:40:00	5.17
2025-12-08 05:46:00	5.28
2025-12-08 05:50:00	5.34
2025-12-08 05:56:00	5.44
2025-12-08 06:00:00	5.49
2025-12-08 06:06:00	5.58
2025-12-08 06:10:00	5.62
2025-12-08 06:16:00	5.69
2025-12-08 06:20:00	5.74
2025-12-08 06:26:00	5.8
2025-12-08 06:30:00	5.84
2025-12-08 06:36:00	5.88
2025-12-08 06:40:00	5.9
2025-12-08 06:46:00	5.93
2025-12-08 06:50:00	5.95
2025-12-08 06:56:00	5.94
2025-12-08 07:00:00	5.95
2025-12-08 07:08:00	5.96
2025-12-08 07:10:00	5.98
2025-12-08 07:18:00	6.01
2025-12-08 07:20:00	6.0
2025-12-08 07:28:00	5.97
2025-12-08 07:30:00	5.96
2025-12-08 07:38:00	5.89
2025-12-08 07:40:00	5.88
2025-12-08 07:48:00	5.84
2025-12-08 07:50:00	5.81
2025-12-08 07:58:00	5.77
2025-12-08 08:00:00	5.74
2025-12-08 08:04:00	5.69
2025-12-08 08:10:00	5.61
2025-12-08 08:14:00	5.56
2025-12-08 08:20:00	5.47
2025-12-08 08:24:00	5.42
2025-12-08 08:30:00	5.34
2025-12-08 08:34:00	5.26
2025-12-08 08:40:00	5.16
2025-12-08 08:44:00	5.08
2025-12-08 08:50:00	4.97
2025-12-08 08:54:00	4.88
2025-12-08 09:00:00	4.76
2025-12-08 09:04:00	4.68
2025-12-08 09:10:00	4.56
2025-12-08 09:16:00	4.44
2025-12-08 09:20:00	4.34
2025-12-08 09:26:00	4.2
2025-12-08 09:30:00	4.11
2025-12-08 09:36:00	3.97
2025-12-08 09:40:00	3.89
2025-12-08 09:46:00	3.76
2025-12-08 09:50:00	3.67
2025-12-08 09:56:00	3.53
2025-12-08 10:00:00	3.46
2025-12-08 10:06:00	3.31
2025-12-08 10:10:00	3.23
2025-12-08 10:16:00	3.13
2025-12-08 10:20:00	3.06
2025-12-08 10:26:00	2.94
2025-12-08 10:30:00	2.86
2025-12-08 10:36:00	2.73
2025-12-08 10:40:00	2.66
2025-12-08 10:48:00	2.53
2025-12-08 10:50:00	2.49
2025-12-08 10:58:00	2.35
2025-12-08 11:00:00	2.33
2025-12-08 11:08:00	2.19
2025-12-08 11:10:00	2.16
2025-12-08 11:18:00	2.05
2025-12-08 11:20:00	2.02
2025-12-08 11:28:00	1.9
2025-12-08 11:30:00	1.88
2025-12-08 11:38:00	1.81
2025-12-08 11:40:00	1.79
2025-12-08 11:44:00	1.75
2025-12-08 11:50:00	1.68
2025-12-08 11:54:00	1.63
2025-12-08 12:00:00	1.57
2025-12-08 12:04:00	1.54
2025-12-08 12:10:00	1.49
2025-12-08 12:14:00	1.45
2025-12-08 12:20:00	1.44
2025-12-08 12:24:00	1.43
2025-12-08 12:30:00	1.38
2025-12-08 12:34:00	1.35
2025-12-08 12:40:00	1.33
2025-12-08 12:44:00	1.32
2025-12-08 12:50:00	1.31
2025-12-08 12:56:00	1.32
2025-12-08 13:00:00	1.3
2025-12-08 13:06:00	1.27
2025-12-08 13:10:00	1.27
2025-12-08 13:16:00	1.3
2025-12-08 13:20:00	1.3
2025-12-08 13:26:00	1.32
2025-12-08 13:30:00	1.32
2025-12-08 13:36:00	1.32
2025-12-08 13:40:00	1.34
2025-12-08 13:46:00	1.37
2025-12-08 13:50:00	1.38
2025-12-08 13:56:00	1.39
2025-12-08 14:00:00	1.42
2025-12-08 14:06:00	1.47
2025-12-08 14:10:00	1.49
2025-12-08 14:16:00	1.53
2025-12-08 14:20:00	1.56
2025-12-08 14:28:00	1.61
2025-12-08 14:30:00	1.63
2025-12-08 14:38:00	1.7
2025-12-08 14:40:00	1.71
2025-12-08 14:48:00	1.78
2025-12-08 14:50:00	1.81
2025-12-08 14:58:00	1.91
2025-12-08 15:00:00	1.92
2025-12-08 15:08:00	2.01
2025-12-08 15:10:00	2.05
2025-12-08 15:18:00	2.18
2025-12-08 15:20:00	2.2
2025-12-08 15:24:00	2.25
2025-12-08 15:30:00	2.35
2025-12-08 15:34:00	2.43
2025-12-08 15:40:00	2.53
2025-12-08 15:44:00	2.61
2025-12-08 15:50:00	2.72
2025-12-08 15:54:00	2.8
2025-12-08 16:00:00	2.92
2025-12-08 16:04:00	3.0
2025-12-08 16:10:00	3.11
2025-12-08 16:12:00	3.17
2025-12-08 16:20:00	3.35
2025-12-08 16:24:00	3.43
2025-12-08 16:30:00	3.55
2025-12-08 16:34:00	3.63
2025-12-08 16:40:00	3.78
2025-12-08 16:46:00	3.91
2025-12-08 16:50:00	4.0
2025-12-08 16:54:00	4.09
2025-12-08 17:00:00	4.24
2025-12-08 17:06:00	4.34
2025-12-08 17:10:00	4.42
2025-12-08 17:16:00	4.51
2025-12-08 17:20:00	4.6
2025-12-08 17:26:00	4.74
2025-12-08 17:30:00	4.82
2025-12-08 17:36:00	4.91
2025-12-08 17:40:00	5.0
2025-12-08 17:46:00	5.08
2025-12-08 17:50:00	5.13
2025-12-08 17:56:00	5.23
2025-12-08 18:00:00	5.29
2025-12-08 18:06:00	5.38
2025-12-08 18:10:00	5.43
2025-12-08 18:18:00	5.52
2025-12-08 18:20:00	5.55
2025-12-08 18:28:00	5.64
2025-12-08 18:30:00	5.66
2025-12-08 18:38:00	5.72
2025-12-08 18:40:00	5.74
2025-12-08 18:48:00	5.79
2025-12-08 18:50:00	5.8
2025-12-08 18:58:00	5.84
2025-12-08 19:00:00	5.85
2025-12-08 19:08:00	5.89
2025-12-08 19:10:00	5.89
2025-12-08 19:18:00	5.91
2025-12-08 19:20:00	5.91
2025-12-08 19:24:00	5.9
2025-12-08 19:30:00	5.88
2025-12-08 19:34:00	5.88
2025-12-08 19:40:00	5.85
2025-12-08 19:44:00	5.84
2025-12-08 19:50:00	5.79
2025-12-08 19:54:00	5.76
2025-12-08 20:00:00	5.75
2025-12-08 20:04:00	5.71
2025-12-08 20:10:00	5.64
2025-12-08 20:14:00	5.59
2025-12-08 20:20:00	5.51
2025-12-08 20:24:00	5.45
2025-12-08 20:30:00	5.37
2025-12-08 20:34:00	5.29
2025-12-08 20:40:00	5.23
2025-12-08 20:46:00	5.13
2025-12-08 20:50:00	5.06
2025-12-08 20:56:00	4.96
2025-12-08 21:00:00	4.88
2025-12-08 21:06:00	4.77
2025-12-08 21:10:00	4.69
2025-12-08 21:16:00	4.58
2025-12-08 21:20:00	4.5
2025-12-08 21:26:00	4.37
2025-12-08 21:30:00	4.28
2025-12-08 21:36:00	4.14
2025-12-08 21:40:00	4.04
2025-12-08 21:46:00	3.9
2025-12-08 21:50:00	3.81
2025-12-08 21:56:00	3.68
2025-12-08 22:00:00	3.59
2025-12-08 22:06:00	3.46
2025-12-08 22:10:00	3.37
2025-12-08 22:18:00	3.2
2025-12-08 22:20:00	3.15
2025-12-08 22:28:00	2.97
2025-12-08 22:30:00	2.93
2025-12-08 22:38:00	2.74
2025-12-08 22:40:00	2.69
2025-12-08 22:48:00	2.49
2025-12-08 22:50:00	2.45
2025-12-08 22:58:00	2.3
2025-12-08 23:00:00	2.26
2025-12-08 23:08:00	2.1
2025-12-08 23:10:00	2.05
2025-12-08 23:14:00	1.96
2025-12-08 23:20:00	1.83
2025-12-08 23:24:00	1.77
2025-12-08 23:30:00	1.65
2025-12-08 23:34:00	1.57
2025-12-08 23:40:00	1.48
2025-12-08 23:44:00	1.42
2025-12-08 23:50:00	1.31
2025-12-08 23:54:00	1.24
2025-12-09 00:00:00	1.17
2025-12-09 00:04:00	1.11
2025-12-09 00:10:00	1.02
2025-12-09 00:14:00	0.97
2025-12-09 00:20:00	0.89
2025-12-09 00:26:00	0.81
2025-12-09 00:30:00	0.77
2025-12-09 00:36:00	0.71
2025-12-09 00:40:00	0.67
2025-12-09 00:46:00	0.6
2025-12-09 00:50:00	0.57
2025-12-09 00:56:00	0.55
2025-12-09 01:00:00	0.54
2025-12-09 01:06:00	0.5
2025-12-09 01:10:00	0.46
2025-12-09 01:16:00	0.43
2025-12-09 01:20:00	0.42
2025-12-09 01:26:00	0.39
2025-12-09 01:30:00	0.39
2025-12-09 01:36:00	0.4
2025-12-09 01:40:00	0.38
2025-12-09 01:46:00	0.37
2025-12-09 01:50:00	0.38
2025-12-09 01:58:00	0.38
2025-12-09 02:00:00	0.38
2025-12-09 02:08:00	0.4
2025-12-09 02:10:00	0.41
2025-12-09 02:18:00	0.43
2025-12-09 02:20:00	0.45
2025-12-09 02:28:00	0.5
2025-12-09 02:30:00	0.51
2025-12-09 02:38:00	0.56
2025-12-09 02:40:00	0.57
2025-12-09 02:44:00	0.6
2025-12-09 02:50:00	0.64
2025-12-09 02:54:00	0.68
2025-12-09 03:00:00	0.75
2025-12-09 03:04:00	0.8
2025-12-09 03:10:00	0.86
2025-12-09 03:14:00	0.9
2025-12-09 03:20:00	0.98
2025-12-09 03:24:00	1.03
2025-12-09 03:30:00	1.11
2025-12-09 03:34:00	1.15
2025-12-09 03:40:00	1.24
2025-12-09 03:44:00	1.31
2025-12-09 03:50:00	1.43
2025-12-09 03:56:00	1.52
2025-12-09 04:00:00	1.57
2025-12-09 04:06:00	1.66
2025-12-09 04:10:00	1.75
2025-12-09 04:16:00	1.88
2025-12-09 04:20:00	1.96
2025-12-09 04:26:00	2.09
2025-12-09 04:30:00	2.18
2025-12-09 04:36:00	2.31
2025-12-09 04:40:00	2.41
2025-12-09 04:46:00	2.56
2025-12-09 04:50:00	2.65
2025-12-09 04:56:00	2.82
2025-12-09 05:00:00	2.92
2025-12-09 05:06:00	3.06
2025-12-09 05:10:00	3.14
2025-12-09 05:16:00	3.33
2025-12-09 05:20:00	3.43
2025-12-09 05:28:00	3.63
2025-12-09 05:30:00	3.67
2025-12-09 05:38:00	3.87
2025-12-09 05:40:00	3.93
2025-12-09 05:48:00	4.13
2025-12-09 05:50:00	4.18
2025-12-09 05:58:00	4.4
2025-12-09 06:00:00	4.44
2025-12-09 06:08:00	4.61
2025-12-09 06:10:00	4.65
2025-12-09 06:14:00	4.73
2025-12-09 06:20:00	4.87
2025-12-09 06:24:00	4.94
2025-12-09 06:30:00	5.05
2025-12-09 06:34:00	5.12
2025-12-09 06:40:00	5.23
2025-12-09 06:44:00	5.29
2025-12-09 06:50:00	5.4
2025-12-09 06:54:00	5.45
2025-12-09 07:00:00	5.54
2025-12-09 07:04:00	5.59
2025-12-09 07:10:00	5.64
2025-12-09 07:14:00	5.7
2025-12-09 07:20:00	5.75
2025-12-09 07:26:00	5.8
2025-12-09 07:30:00	5.83
2025-12-09 07:36:00	5.87
2025-12-09 07:40:00	5.9
2025-12-09 07:46:00	5.92
2025-12-09 07:50:00	5.93
2025-12-09 07:56:00	5.96
2025-12-09 08:00:00	5.96
2025-12-09 08:06:00	5.96
2025-12-09 08:10:00	5.96
2025-12-09 08:16:00	5.95
2025-12-09 08:20:00	5.93
2025-12-09 08:26:00	5.9
2025-12-09 08:30:00	5.89
2025-12-09 08:36:00	5.86
2025-12-09 08:40:00	5.83
2025-12-09 08:48:00	5.76
2025-12-09 08:50:00	5.75
2025-12-09 08:58:00	5.67
2025-12-09 09:00:00	5.65
2025-12-09 09:08:00	5.55
2025-12-09 09:10:00	5.52
2025-12-09 09:18:00	5.4
2025-12-09 09:20:00	5.38
2025-12-09 09:28:00	5.25
2025-12-09 09:30:00	5.23
2025-12-09 09:38:00	5.11
2025-12-09 09:40:00	5.07
2025-12-09 09:44:00	4.98
2025-12-09 09:50:00	4.87
2025-12-09 09:54:00	4.79
2025-12-09 10:00:00	4.66
2025-12-09 10:04:00	4.59
2025-12-09 10:10:00	4.46
2025-12-09 10:14:00	4.38
2025-12-09 10:20:00	4.26
2025-12-09 10:24:00	4.17
2025-12-09 10:30:00	4.03
2025-12-09 10:34:00	3.94
2025-12-09 10:40:00	3.83
2025-12-09 10:44:00	3.73
2025-12-09 10:50:00	3.6
2025-12-09 10:56:00	3.47
2025-12-09 11:00:00	3.4
2025-12-09 11:06:00	3.28
2025-12-09 11:10:00	3.19
2025-12-09 11:14:00	3.1
2025-12-09 11:20:00	2.98
2025-12-09 11:26:00	2.88
2025-12-09 11:30:00	2.79
2025-12-09 11:36:00	2.68
2025-12-09 11:40:00	2.6
2025-12-09 11:46:00	2.48
2025-12-09 11:50:00	2.43
2025-12-09 11:56:00	2.33
2025-12-09 12:00:00	2.25
2025-12-09 12:06:00	2.16
2025-12-09 12:10:00	2.1
2025-12-09 12:18:00	2.0
2025-12-09 12:20:00	1.97
2025-12-09 12:28:00	1.87
2025-12-09 12:30:00	1.86
2025-12-09 12:38:00	1.75
2025-12-09 12:40:00	1.74
2025-12-09 12:48:00	1.65
2025-12-09 12:50:00	1.62
2025-12-09 12:58:00	1.55
2025-12-09 13:00:00	1.53
2025-12-09 13:04:00	1.48
2025-12-09 13:10:00	1.47
2025-12-09 13:14:00	1.46
2025-12-09 13:20:00	1.41
2025-12-09 13:24:00	1.38
2025-12-09 13:30:00	1.36
2025-12-09 13:34:00	1.34
2025-12-09 13:40:00	1.32
2025-12-09 13:44:00	1.32
2025-12-09 13:50:00	1.32
2025-12-09 13:54:00	1.31
2025-12-09 14:00:00	1.31
2025-12-09 14:04:00	1.31
2025-12-09 14:10:00	1.29
2025-12-09 14:14:00	1.28
2025-12-09 14:20:00	1.3
2025-12-09 14:26:00	1.32
2025-12-09 14:30:00	1.32
2025-12-09 14:36:00	1.37
2025-12-09 14:40:00	1.38
2025-12-09 14:46:00	1.4
2025-12-09 14:50:00	1.41
2025-12-09 14:56:00	1.45
2025-12-09 15:00:00	1.47
2025-12-09 15:06:00	1.51
2025-12-09 15:10:00	1.54
2025-12-09 15:16:00	1.57
2025-12-09 15:20:00	1.61
2025-12-09 15:26:00	1.69
2025-12-09 15:30:00	1.72
2025-12-09 15:38:00	1.79
2025-12-09 15:40:00	1.82
2025-12-09 15:48:00	1.92
2025-12-09 15:50:00	1.94
2025-12-09 15:58:00	2.06
2025-12-09 16:00:00	2.08
2025-12-09 16:08:00	2.19
2025-12-09 16:10:00	2.23
2025-12-09 16:18:00	2.36
2025-12-09 16:20:00	2.39
2025-12-09 16:28:00	2.51
2025-12-09 16:30:00	2.54
2025-12-09 16:34:00	2.61
2025-12-09 16:40:00	2.74
2025-12-09 16:44:00	2.83
2025-12-09 16:50:00	2.94
2025-12-09 16:54:00	3.01
2025-12-09 17:00:00	3.15
2025-12-09 17:04:00	3.25
2025-12-09 17:10:00	3.36
2025-12-09 17:14:00	3.44
2025-12-09 17:20:00	3.58
2025-12-09 17:24:00	3.65
2025-12-09 17:30:00	3.78
2025-12-09 17:34:00	3.86
2025-12-09 17:40:00	3.98
2025-12-09 17:46:00	4.13
2025-12-09 17:50:00	4.21
2025-12-09 17:56:00	4.32
2025-12-09 18:00:00	4.42
2025-12-09 18:06:00	4.56
2025-12-09 18:10:00	4.63
2025-12-09 18:16:00	4.73
2025-12-09 18:20:00	4.8
2025-12-09 18:26:00	4.9
2025-12-09 18:30:00	4.98
2025-12-09 18:36:00	5.07
2025-12-09 18:40:00	5.15
2025-12-09 18:46:00	5.24
2025-12-09 18:50:00	5.31
2025-12-09 18:56:00	5.38
2025-12-09 19:00:00	5.43
2025-12-09 19:08:00	5.52
2025-12-09 19:10:00	5.56
2025-12-09 19:18:00	5.63
2025-12-09 19:20:00	5.66
2025-12-09 19:28:00	5.74
2025-12-09 19:30:00	5.75
2025-12-09 19:38:00	5.81
2025-12-09 19:40:00	5.82
2025-12-09 19:48:00	5.86
2025-12-09 19:50:00	5.87
2025-12-09 19:58:00	5.93
2025-12-09 20:00:00	5.94
2025-12-09 20:04:00	5.95
2025-12-09 20:10:00	5.91
2025-12-09 20:14:00	5.92
2025-12-09 20:20:00	5.91
2025-12-09 20:24:00	5.9
2025-12-09 20:30:00	5.87
2025-12-09 20:34:00	5.86
2025-12-09 20:40:00	5.86
2025-12-09 20:44:00	5.84
2025-12-09 20:50:00	5.77
2025-12-09 20:54:00	5.74
2025-12-09 21:00:00	5.69
2025-12-09 21:04:00	5.66
2025-12-09 21:10:00	5.6
2025-12-09 21:16:00	5.51
2025-12-09 21:20:00	5.46
2025-12-09 21:26:00	5.38
2025-12-09 21:30:00	5.33
2025-12-09 21:36:00	5.24
2025-12-09 21:40:00	5.19
2025-12-09 21:46:00	5.11
2025-12-09 21:50:00	5.01
2025-12-09 21:56:00	4.86
2025-12-09 22:00:00	4.81
2025-12-09 22:06:00	4.71
2025-12-09 22:10:00	4.64
2025-12-09 22:16:00	4.51
2025-12-09 22:20:00	4.4
2025-12-09 22:26:00	4.27
2025-12-09 22:30:00	4.2
2025-12-09 22:38:00	4.03
2025-12-09 22:40:00	3.99
2025-12-09 22:48:00	3.82
2025-12-09 22:50:00	3.77
2025-12-09 22:58:00	3.58
2025-12-09 23:00:00	3.53
2025-12-09 23:08:00	3.37
2025-12-09 23:10:00	3.33
2025-12-09 23:18:00	3.13
2025-12-09 23:20:00	3.09
2025-12-09 23:28:00	2.91
2025-12-09 23:30:00	2.86
2025-12-09 23:34:00	2.76
2025-12-09 23:40:00	2.67
2025-12-09 23:44:00	2.6
2025-12-09 23:50:00	2.46
2025-12-09 23:54:00	2.39
2025-12-10 00:00:00	2.26
2025-12-10 00:04:00	2.17
2025-12-10 00:10:00	2.05
2025-12-10 00:14:00	1.97
2025-12-10 00:20:00	1.85
2025-12-10 00:24:00	1.79
2025-12-10 00:30:00	1.7
2025-12-10 00:34:00	1.63
2025-12-10 00:40:00	1.52
2025-12-10 00:46:00	1.42
2025-12-10 00:50:00	1.35
2025-12-10 00:56:00	1.24
2025-12-10 01:00:00	1.2
2025-12-10 01:06:00	1.13
2025-12-10 01:10:00	1.07
2025-12-10 01:16:00	0.99
2025-12-10 01:20:00	0.96
2025-12-10 01:26:00	0.9
2025-12-10 01:30:00	0.84
2025-12-10 01:36:00	0.78
2025-12-10 01:40:00	0.74
2025-12-10 01:46:00	0.68
2025-12-10 01:50:00	0.64
2025-12-10 01:56:00	0.61
2025-12-10 02:00:00	0.59
2025-12-10 02:06:00	0.56
2025-12-10 02:10:00	0.56
2025-12-10 02:18:00	0.5
2025-12-10 02:20:00	0.49
2025-12-10 02:28:00	0.51
2025-12-10 02:30:00	0.51
2025-12-10 02:38:00	0.51
2025-12-10 02:40:00	0.51
2025-12-10 02:48:00	0.54
2025-12-10 02:50:00	0.54
2025-12-10 02:58:00	0.53
2025-12-10 03:00:00	0.54
2025-12-10 03:08:00	0.58
2025-12-10 03:10:00	0.59
2025-12-10 03:14:00	0.62
2025-12-10 03:20:00	0.65
2025-12-10 03:24:00	0.66
2025-12-10 03:30:00	0.71
2025-12-10 03:34:00	0.74
2025-12-10 03:40:00	0.77
2025-12-10 03:44:00	0.8
2025-12-10 03:50:00	0.87
2025-12-10 03:54:00	0.9
2025-12-10 04:00:00	0.97
2025-12-10 04:04:00	1.02
2025-12-10 04:10:00	1.08
2025-12-10 04:16:00	1.16
2025-12-10 04:20:00	1.22
2025-12-10 04:26:00	1.31
2025-12-10 04:30:00	1.37
2025-12-10 04:36:00	1.47
2025-12-10 04:40:00	1.52
2025-12-10 04:44:00	1.58
2025-12-10 04:50:00	1.7
2025-12-10 04:56:00	1.8
2025-12-10 05:00:00	1.87
2025-12-10 05:06:00	1.97
2025-12-10 05:10:00	2.06
2025-12-10 05:16:00	2.22
2025-12-10 05:20:00	2.31
2025-12-10 05:26:00	2.45
2025-12-10 05:30:00	2.54
2025-12-10 05:36:00	2.67
2025-12-10 05:40:00	2.79
2025-12-10 05:48:00	2.98
2025-12-10 05:50:00	3.03
2025-12-10 05:58:00	3.24
2025-12-10 06:00:00	3.29
2025-12-10 06:08:00	3.47
2025-12-10 06:10:00	3.51
2025-12-10 06:18:00	3.68
2025-12-10 06:20:00	3.74
2025-12-10 06:28:00	3.97
2025-12-10 06:30:00	4.01
2025-12-10 06:38:00	4.19
2025-12-10 06:40:00	4.24
2025-12-10 06:44:00	4.33
2025-12-10 06:50:00	4.48
2025-12-10 06:54:00	4.58
2025-12-10 07:00:00	4.69
2025-12-10 07:04:00	4.78
2025-12-10 07:10:00	4.92
2025-12-10 07:14:00	5.0
2025-12-10 07:20:00	5.1
2025-12-10 07:24:00	5.17
2025-12-10 07:30:00	5.27
2025-12-10 07:34:00	5.33
2025-12-10 07:40:00	5.4
2025-12-10 07:44:00	5.45
2025-12-10 07:50:00	5.54
2025-12-10 07:56:00	5.62
2025-12-10 08:00:00	5.66
2025-12-10 08:06:00	5.71
2025-12-10 08:10:00	5.76
2025-12-10 08:16:00	5.83
2025-12-10 08:20:00	5.84
2025-12-10 08:26:00	5.87
2025-12-10 08:30:00	5.91
2025-12-10 08:36:00	5.94
2025-12-10 08:40:00	5.95
2025-12-10 08:46:00	5.96
2025-12-10 08:50:00	5.97
2025-12-10 08:56:00	6.01
2025-12-10 09:00:00	6.01
2025-12-10 09:06:00	5.98
2025-12-10 09:10:00	5.96
2025-12-10 09:18:00	5.97
2025-12-10 09:20:00	5.95
2025-12-10 09:28:00	5.89
2025-12-10 09:30:00	5.87
2025-12-10 09:38:00	5.82
2025-12-10 09:40:00	5.79
2025-12-10 09:48:00	5.71
2025-12-10 09:50:00	5.7
2025-12-10 09:58:00	5.64
2025-12-10 10:00:00	5.61
2025-12-10 10:04:00	5.56
2025-12-10 10:10:00	5.45
2025-12-10 10:14:00	5.38
2025-12-10 10:20:00	5.34
2025-12-10 10:24:00	5.3
2025-12-10 10:30:00	5.21
2025-12-10 10:34:00	5.14
2025-12-10 10:40:00	5.03
2025-12-10 10:44:00	4.96
2025-12-10 10:50:00	4.83
2025-12-10 10:54:00	4.75
2025-12-10 11:00:00	4.63
2025-12-10 11:04:00	4.56
2025-12-10 11:10:00	4.46
2025-12-10 11:16:00	4.33
2025-12-10 11:20:00	4.24
2025-12-10 11:26:00	4.1
2025-12-10 11:30:00	4.03
2025-12-10 11:36:00	3.9
2025-12-10 11:40:00	3.82
2025-12-10 11:46:00	3.68
2025-12-10 11:50:00	3.6
2025-12-10 11:56:00	3.46
2025-12-10 12:00:00	3.39
2025-12-10 12:06:00	3.29
2025-12-10 12:10:00	3.21
2025-12-10 12:16:00	3.07
2025-12-10 12:20:00	3.01
2025-12-10 12:26:00	2.87
2025-12-10 12:30:00	2.79
2025-12-10 12:38:00	2.64
2025-12-10 12:40:00	2.6
2025-12-10 12:48:00	2.46
2025-12-10 12:50:00	2.43
2025-12-10 12:58:00	2.31
2025-12-10 13:00:00	2.29
2025-12-10 13:08:00	2.19
2025-12-10 13:10:00	2.16
2025-12-10 13:18:00	2.03
2025-12-10 13:20:00	2.01
2025-12-10 13:28:00	1.93
2025-12-10 13:30:00	1.9
2025-12-10 13:34:00	1.85
2025-12-10 13:40:00	1.78
2025-12-10 13:44:00	1.74
2025-12-10 13:50:00	1.7
2025-12-10 13:54:00	1.68
2025-12-10 14:00:00	1.63
2025-12-10 14:04:00	1.59
2025-12-10 14:10:00	1.57
2025-12-10 14:14:00	1.54
2025-12-10 14:20:00	1.49
2025-12-10 14:24:00	1.46
2025-12-10 14:30:00	1.44
2025-12-10 14:36:00	1.45
2025-12-10 14:40:00	1.44
2025-12-10 14:46:00	1.42
2025-12-10 14:50:00	1.42
2025-12-10 14:56:00	1.4
2025-12-10 15:00:00	1.4
2025-12-10 15:06:00	1.42
2025-12-10 15:10:00	1.42
2025-12-10 15:16:00	1.42
2025-12-10 15:20:00	1.43
2025-12-10 15:26:00	1.46
2025-12-10 15:30:00	1.46
2025-12-10 15:36:00	1.49
2025-12-10 15:40:00	1.52
2025-12-10 15:46:00	1.56
2025-12-10 15:50:00	1.57
2025-12-10 15:58:00	1.63
2025-12-10 16:00:00	1.64
2025-12-10 16:08:00	1.7
2025-12-10 16:10:00	1.72
2025-12-10 16:18:00	1.78
2025-12-10 16:20:00	1.8
2025-12-10 16:28:00	1.9
2025-12-10 16:30:00	1.93
2025-12-10 16:38:00	2.0
2025-12-10 16:40:00	2.02
2025-12-10 16:48:00	2.13
2025-12-10 16:50:00	2.14
2025-12-10 16:54:00	2.17
2025-12-10 17:00:00	2.27
2025-12-10 17:04:00	2.34
2025-12-10 17:10:00	2.44
2025-12-10 17:14:00	2.5
2025-12-10 17:20:00	2.59
2025-12-10 17:24:00	2.64
2025-12-10 17:30:00	2.75
2025-12-10 17:34:00	2.84
2025-12-10 17:40:00	2.92
2025-12-10 17:44:00	2.98
2025-12-10 17:50:00	3.12
2025-12-10 17:54:00	3.22
2025-12-10 18:00:00	3.33
2025-12-10 18:04:00	3.41
2025-12-10 18:10:00	3.53
2025-12-10 18:16:00	3.63
2025-12-10 18:20:00	3.72
2025-12-10 18:26:00	3.84
2025-12-10 18:30:00	3.92
2025-12-10 18:36:00	4.06
2025-12-10 18:40:00	4.14
2025-12-10 18:46:00	4.25
2025-12-10 18:50:00	4.34
2025-12-10 18:56:00	4.47
2025-12-10 19:00:00	4.55
2025-12-10 19:06:00	4.64
2025-12-10 19:10:00	4.71
2025-12-10 19:16:00	4.8
2025-12-10 19:20:00	4.87
2025-12-10 19:26:00	4.98
2025-12-10 19:30:00	5.03
2025-12-10 19:38:00	5.15
2025-12-10 19:40:00	5.19
2025-12-10 19:48:00	5.3
2025-12-10 19:50:00	5.32
2025-12-10 19:58:00	5.41
2025-12-10 20:00:00	5.43
2025-12-10 20:08:00	5.52
2025-12-10 20:10:00	5.54
2025-12-10 20:18:00	5.61
2025-12-10 20:20:00	5.63
2025-12-10 20:28:00	5.7
2025-12-10 20:30:00	5.7
2025-12-10 20:34:00	5.71
2025-12-10 20:40:00	5.74
2025-12-10 20:44:00	5.76
2025-12-10 20:50:00	5.78
2025-12-10 20:54:00	5.79
2025-12-10 21:00:00	5.8
2025-12-10 21:04:00	5.81
2025-12-10 21:10:00	5.79
2025-12-10 21:14:00	5.78
2025-12-10 21:20:00	5.76
2025-12-10 21:24:00	5.76
2025-12-10 21:30:00	5.72
2025-12-10 21:34:00	5.69
2025-12-10 21:40:00	5.66
2025-12-10 21:46:00	5.6
2025-12-10 21:50:00	5.58
2025-12-10 21:56:00	5.52
2025-12-10 22:00:00	5.48
2025-12-10 22:06:00	5.43
2025-12-10 22:10:00	5.39
2025-12-10 22:16:00	5.32
2025-12-10 22:20:00	5.27
2025-12-10 22:26:00	5.18
2025-12-10 22:30:00	5.13
2025-12-10 22:36:00	5.04
2025-12-10 22:40:00	4.97
2025-12-10 22:46:00	4.87
2025-12-10 22:50:00	4.8
2025-12-10 22:56:00	4.7
2025-12-10 23:00:00	4.63
2025-12-10 23:06:00	4.51
2025-12-10 23:10:00	4.4
2025-12-10 23:18:00	4.24
2025-12-10 23:20:00	4.2
2025-12-10 23:28:00	4.04
2025-12-10 23:30:00	4.0
2025-12-10 23:38:00	3.82
2025-12-10 23:40:00	3.77
2025-12-10 23:48:00	3.6
2025-12-10 23:50:00	3.56
2025-12-10 23:58:00	3.36
2025-12-11 00:00:00	3.33
2025-12-11 00:08:00	3.18
2025-12-11 00:10:00	3.13
2025-12-11 00:14:00	3.03
2025-12-11 00:20:00	2.91
2025-12-11 00:24:00	2.82
2025-12-11 00:30:00	2.68
2025-12-11 00:34:00	2.59
2025-12-11 00:40:00	2.5
